problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
4,ADT,25,0,0,190,78750,2396140,429,0,8103,318290,5,0
4,ADT,12,0,0,190,78750,2396140,1032,0,8103,318290,8,0
4,ADT,38,0,0,190,78750,2396140,1439,0,8103,318290,11,0
4,ADT,49,0,0,190,78750,2396140,1663,0,8103,318290,14,0
4,ADT,3,0,0,190,78750,2396140,2263,0,8103,318290,17,0
4,ADT,94,0,0,190,78750,2396140,2675,0,8103,318290,20,0
4,ADT,52,0,0,190,78750,2396140,3685,0,8103,318290,23,0
4,ADT,28,0,0,190,78750,2396140,4679,0,8103,318290,26,0
4,ADT,17,0,0,190,78750,2396140,5683,0,8103,318290,29,0
4,ADT,64,0,0,190,78750,2396140,6083,0,8103,318290,32,0
4,ADT,68,0,0,190,78750,2396140,6481,0,8103,318290,35,0
4,ADT,44,0,0,190,78750,2396140,7337,0,8103,318290,38,0
4,ADT,93,0,0,190,78750,2396140,7744,0,8103,318290,41,0
4,ADT,83,0,0,190,78750,2396140,8148,0,8103,318290,44,0
4,ADT,7,0,0,190,78750,2396140,8546,0,8103,318290,47,0
4,ADT,47,0,0,190,78750,2396140,8758,0,8103,318290,50,0
4,ADT,32,0,0,190,78750,2396140,9346,0,8103,318290,53,0
4,ADT,72,0,0,190,78750,2396140,9561,0,8103,318290,56,0
4,ADT,97,0,0,190,78750,2396140,9961,0,8103,318290,59,0
4,ADT,2,0,0,190,78750,2396140,10361,0,8103,318290,62,0
4,ADT,77,0,0,190,78750,2396140,10759,0,8103,318290,65,0
4,ADT,21,0,0,190,78750,2396140,11157,0,8103,318290,68,0
4,ADT,9,0,0,190,78750,2396140,11563,0,8103,318290,71,0
4,ADT,56,0,0,190,78750,2396140,11961,0,8103,318290,74,0
4,ADT,35,0,0,190,78750,2396140,12167,0,8103,318290,77,0
4,ADT,57,0,0,190,78750,2396140,13156,0,8103,318290,80,0
4,ADT,66,0,0,190,78750,2396140,13568,0,8103,318290,83,0
4,ADT,60,0,0,190,78750,2396140,13966,0,8103,318290,86,0
4,ADT,61,0,0,190,78750,2396140,15033,0,8103,318290,89,0
4,ADT,86,0,0,190,78750,2396140,16055,0,8103,318290,92,0
4,ADT,24,0,0,190,78750,2396140,16453,0,8103,318290,95,0
4,ADT,87,0,0,190,78750,2396140,16851,0,8103,318290,98,0
4,ADT,84,0,0,190,78750,2396140,17249,0,8103,318290,101,0
4,ADT,5,0,0,190,78750,2396140,17647,0,8103,318290,104,0
4,ADT,36,0,0,190,78750,2396140,18047,0,8103,318290,107,0
4,ADT,10,0,0,190,78750,2396140,18650,0,8103,318290,110,0
4,ADT,48,0,0,190,78750,2396140,19050,0,8103,318290,113,0
4,ADT,50,0,0,190,78750,2396140,19450,0,8103,318290,116,0
4,ADT,14,0,0,190,78750,2396140,20445,0,8103,318290,119,0
4,ADT,85,0,0,190,78750,2396140,20654,0,8103,318290,122,0
4,ADT,89,0,0,190,78750,2396140,21052,0,8103,318290,125,0
4,ADT,22,0,0,190,78750,2396140,22059,0,8103,318290,128,0
4,ADT,65,0,0,190,78750,2396140,22662,0,8103,318290,131,0
4,ADT,37,0,0,190,78750,2396140,22868,0,8103,318290,134,0
4,ADT,39,0,0,190,78750,2396140,23077,0,8103,318290,137,0
4,ADT,1,0,0,190,78750,2396140,24072,0,8103,318290,140,0
4,ADT,42,0,0,190,78750,2396140,24278,0,8103,318290,143,0
4,ADT,29,0,0,190,78750,2396140,24685,0,8103,318290,146,0
4,ADT,76,0,0,190,78750,2396140,25276,0,8103,318290,149,0
4,ADT,16,0,0,190,78750,2396140,25674,0,8103,318290,152,0
4,ADT,34,0,0,190,78750,2396140,25880,0,8103,318290,155,0
4,ADT,33,0,0,190,78750,2396140,26089,0,8103,318290,158,0
4,ADT,81,0,0,190,78750,2396140,26487,0,8103,318290,161,0
4,ADT,41,0,0,190,78750,2396140,26696,0,8103,318290,164,0
4,ADT,92,0,0,190,78750,2396140,27103,0,8103,318290,167,0
4,ADT,45,0,0,190,78750,2396140,27510,0,8103,318290,170,0
4,ADT,4,0,0,190,78750,2396140,28137,0,8103,318290,173,0
4,ADT,96,0,0,190,78750,2396140,28544,0,8103,318290,176,0
4,ADT,71,0,0,190,78750,2396140,28948,0,8103,318290,179,0
4,ADT,80,0,0,190,78750,2396140,29346,0,8103,318290,182,0
4,ADT,58,0,0,190,78750,2396140,29558,0,8103,318290,185,0
4,ADT,98,0,0,190,78750,2396140,29968,0,8103,318290,188,0
4,ADT,91,0,0,190,78750,2396140,30180,0,8103,318290,191,0
4,ADT,95,0,0,190,78750,2396140,30389,0,8103,318290,194,0
4,ADT,27,0,0,190,78750,2396140,30787,0,8103,318290,197,0
4,ADT,43,0,0,190,78750,2396140,31185,0,8103,318290,200,0
4,ADT,19,0,0,190,78750,2396140,32180,0,8103,318290,203,0
4,ADT,78,0,0,190,78750,2396140,32580,0,8103,318290,206,0
4,ADT,99,0,0,190,78750,2396140,32795,0,8103,318290,209,0
