problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
5,KearnsVazirani,67,0,0,234,204585,20628488,294,0,29629,2476978,3,0
5,KearnsVazirani,81,0,0,234,204585,20628488,627,0,29629,2476978,6,0
5,KearnsVazirani,68,0,0,234,204585,20628488,915,0,29629,2476978,9,0
5,KearnsVazirani,45,0,0,234,204585,20628488,1194,0,29629,2476978,12,0
5,KearnsVazirani,94,0,0,234,204585,20628488,1482,0,29629,2476978,15,0
5,KearnsVazirani,48,0,0,234,204585,20628488,1752,0,29629,2476978,18,0
5,KearnsVazirani,37,0,0,234,204585,20628488,2022,0,29629,2476978,21,0
5,KearnsVazirani,44,0,0,234,204585,20628488,2337,0,29629,2476978,24,0
5,KearnsVazirani,62,0,0,234,204585,20628488,2646,0,29629,2476978,27,0
5,KearnsVazirani,12,0,0,234,204585,20628488,2941,0,29629,2476978,30,0
5,KearnsVazirani,41,0,0,234,204585,20628488,8228,0,29629,2476978,36,0
5,KearnsVazirani,30,0,0,234,204585,20628488,8519,0,29629,2476978,39,0
5,KearnsVazirani,38,0,0,234,204585,20628488,10365,0,29629,2476978,42,0
5,KearnsVazirani,8,0,0,234,204585,20628488,10650,0,29629,2476978,45,0
5,KearnsVazirani,1,0,0,234,204585,20628488,12360,0,29629,2476978,49,0
5,KearnsVazirani,22,0,0,234,204585,20628488,13098,0,29629,2476978,53,0
5,KearnsVazirani,0,0,0,234,204585,20628488,14684,0,29629,2476978,56,0
5,KearnsVazirani,63,0,0,234,204585,20628488,15014,0,29629,2476978,59,0
5,KearnsVazirani,24,0,0,234,204585,20628488,15299,0,29629,2476978,62,0
5,KearnsVazirani,7,0,0,234,204585,20628488,15596,0,29629,2476978,65,0
5,KearnsVazirani,58,0,0,234,204585,20628488,15881,0,29629,2476978,68,0
5,KearnsVazirani,65,0,0,234,204585,20628488,17171,0,29629,2476978,72,0
5,KearnsVazirani,42,0,0,234,204585,20628488,17441,0,29629,2476978,75,0
5,KearnsVazirani,86,0,0,234,204585,20628488,17735,0,29629,2476978,78,0
5,KearnsVazirani,13,0,0,234,204585,20628488,19321,0,29629,2476978,81,0
5,KearnsVazirani,74,0,0,234,204585,20628488,21007,0,29629,2476978,85,0
5,KearnsVazirani,64,0,0,234,204585,20628488,21286,0,29629,2476978,88,0
5,KearnsVazirani,53,0,0,234,204585,20628488,28199,0,29629,2476978,97,0
5,KearnsVazirani,79,0,0,234,204585,20628488,28484,0,29629,2476978,100,0
5,KearnsVazirani,16,0,0,234,204585,20628488,30186,0,29629,2476978,104,0
5,KearnsVazirani,92,0,0,234,204585,20628488,30474,0,29629,2476978,107,0
5,KearnsVazirani,51,0,0,234,204585,20628488,32172,0,29629,2476978,111,0
5,KearnsVazirani,32,0,0,234,204585,20628488,32448,0,29629,2476978,114,0
5,KearnsVazirani,82,0,0,234,204585,20628488,32733,0,29629,2476978,117,0
5,KearnsVazirani,93,0,0,234,204585,20628488,34424,0,29629,2476978,121,0
5,KearnsVazirani,46,0,0,234,204585,20628488,34694,0,29629,2476978,124,0
5,KearnsVazirani,98,0,0,234,204585,20628488,35957,0,29629,2476978,129,0
5,KearnsVazirani,35,0,0,234,204585,20628488,36227,0,29629,2476978,132,0
5,KearnsVazirani,72,0,0,234,204585,20628488,36503,0,29629,2476978,135,0
5,KearnsVazirani,20,0,0,234,204585,20628488,37289,0,29629,2476978,139,0
5,KearnsVazirani,97,0,0,234,204585,20628488,38980,0,29629,2476978,143,0
5,KearnsVazirani,23,0,0,234,204585,20628488,39298,0,29629,2476978,146,0
5,KearnsVazirani,18,0,0,234,204585,20628488,39610,0,29629,2476978,149,0
5,KearnsVazirani,60,0,0,234,204585,20628488,39922,0,29629,2476978,152,0
5,KearnsVazirani,69,0,0,234,204585,20628488,40201,0,29629,2476978,155,0
5,KearnsVazirani,4,0,0,234,204585,20628488,44683,0,29629,2476978,161,0
5,KearnsVazirani,34,0,0,234,204585,20628488,45422,0,29629,2476978,164,0
5,KearnsVazirani,76,0,0,234,204585,20628488,45710,0,29629,2476978,167,0
5,KearnsVazirani,99,0,0,234,204585,20628488,45995,0,29629,2476978,170,0
