problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
6,RivestSchapire,99,0,0,230,584308,9904378,249,0,75991,1206446,3,0
6,RivestSchapire,31,0,0,230,584308,9904378,990,0,75991,1206446,6,0
6,RivestSchapire,34,0,0,230,584308,9904378,1706,0,75991,1206446,9,0
6,RivestSchapire,10,0,0,230,584308,9904378,2442,0,75991,1206446,12,0
6,RivestSchapire,55,0,0,230,584308,9904378,3034,0,75991,1206446,15,0
6,RivestSchapire,94,0,0,230,584308,9904378,4048,0,75991,1206446,18,0
6,RivestSchapire,84,0,0,230,584308,9904378,4552,0,75991,1206446,21,0
6,RivestSchapire,85,0,0,230,584308,9904378,5139,0,75991,1206446,24,0
6,RivestSchapire,50,0,0,230,584308,9904378,5444,0,75991,1206446,27,0
6,RivestSchapire,26,0,0,230,584308,9904378,5725,0,75991,1206446,30,0
6,RivestSchapire,61,0,0,230,584308,9904378,6240,0,75991,1206446,33,0
6,RivestSchapire,29,0,0,230,584308,9904378,6956,0,75991,1206446,36,0
6,RivestSchapire,14,0,0,230,584308,9904378,7648,0,75991,1206446,39,0
6,RivestSchapire,54,0,0,230,584308,9904378,8258,0,75991,1206446,42,0
6,RivestSchapire,59,0,0,230,584308,9904378,8904,0,75991,1206446,45,0
6,RivestSchapire,3,0,0,230,584308,9904378,10792,0,75991,1206446,49,0
6,RivestSchapire,38,0,0,230,584308,9904378,11402,0,75991,1206446,52,0
6,RivestSchapire,17,0,0,230,584308,9904378,12118,0,75991,1206446,55,0
6,RivestSchapire,92,0,0,230,584308,9904378,12834,0,75991,1206446,58,0
6,RivestSchapire,51,0,0,230,584308,9904378,13385,0,75991,1206446,61,0
6,RivestSchapire,0,0,0,230,584308,9904378,14101,0,75991,1206446,64,0
6,RivestSchapire,13,0,0,230,584308,9904378,15817,0,75991,1206446,68,0
6,RivestSchapire,68,0,0,230,584308,9904378,17000,0,75991,1206446,72,0
6,RivestSchapire,6,0,0,230,584308,9904378,17521,0,75991,1206446,75,0
6,RivestSchapire,57,0,0,230,584308,9904378,18237,0,75991,1206446,78,0
6,RivestSchapire,87,0,0,230,584308,9904378,18955,0,75991,1206446,81,0
6,RivestSchapire,5,0,0,230,584308,9904378,19602,0,75991,1206446,84,0
6,RivestSchapire,66,0,0,230,584308,9904378,20106,0,75991,1206446,87,0
6,RivestSchapire,18,0,0,230,584308,9904378,20822,0,75991,1206446,90,0
6,RivestSchapire,30,0,0,230,584308,9904378,21404,0,75991,1206446,93,0
6,RivestSchapire,32,0,0,230,584308,9904378,22034,0,75991,1206446,96,0
6,RivestSchapire,67,0,0,230,584308,9904378,23910,0,75991,1206446,100,0
6,RivestSchapire,4,0,0,230,584308,9904378,24473,0,75991,1206446,103,0
6,RivestSchapire,36,0,0,230,584308,9904378,25035,0,75991,1206446,106,0
6,RivestSchapire,21,0,0,230,584308,9904378,25311,0,75991,1206446,109,0
6,RivestSchapire,24,0,0,230,584308,9904378,26027,0,75991,1206446,112,0
6,RivestSchapire,11,0,0,230,584308,9904378,26546,0,75991,1206446,115,0
6,RivestSchapire,52,0,0,230,584308,9904378,26857,0,75991,1206446,118,0
6,RivestSchapire,70,0,0,230,584308,9904378,28360,0,75991,1206446,122,0
6,RivestSchapire,15,0,0,230,584308,9904378,29076,0,75991,1206446,125,0
6,RivestSchapire,97,0,0,230,584308,9904378,29676,0,75991,1206446,128,0
6,RivestSchapire,74,0,0,230,584308,9904378,30889,0,75991,1206446,132,0
6,RivestSchapire,90,0,0,230,584308,9904378,31903,0,75991,1206446,135,0
6,RivestSchapire,72,0,0,230,584308,9904378,32917,0,75991,1206446,138,0
6,RivestSchapire,27,0,0,230,584308,9904378,33166,0,75991,1206446,141,0
6,RivestSchapire,83,0,0,230,584308,9904378,33813,0,75991,1206446,144,0
6,RivestSchapire,78,0,0,230,584308,9904378,34616,0,75991,1206446,147,0
6,RivestSchapire,53,0,0,230,584308,9904378,35609,0,75991,1206446,150,0
6,RivestSchapire,62,0,0,230,584308,9904378,36325,0,75991,1206446,153,0
6,RivestSchapire,88,0,0,230,584308,9904378,37041,0,75991,1206446,156,0
6,RivestSchapire,2,0,0,230,584308,9904378,37757,0,75991,1206446,159,0
6,RivestSchapire,25,0,0,230,584308,9904378,38475,0,75991,1206446,162,0
6,RivestSchapire,22,0,0,230,584308,9904378,39045,0,75991,1206446,165,0
6,RivestSchapire,82,0,0,230,584308,9904378,39560,0,75991,1206446,168,0
6,RivestSchapire,1,0,0,230,584308,9904378,40284,0,75991,1206446,171,0
6,RivestSchapire,60,0,0,230,584308,9904378,40930,0,75991,1206446,174,0
6,RivestSchapire,81,0,0,230,584308,9904378,41648,0,75991,1206446,177,0
