problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
2,MalerPnueli,20,0,0,26,70875,22725,66,0,7047,4227,3,0
2,MalerPnueli,31,0,0,26,70875,22725,117,0,7047,4227,6,0
2,MalerPnueli,37,0,0,26,70875,22725,165,0,7047,4227,9,0
2,MalerPnueli,34,0,0,26,70875,22725,213,0,7047,4227,12,0
2,MalerPnueli,55,0,0,26,70875,22725,277,0,7047,4227,15,0
2,MalerPnueli,94,0,0,26,70875,22725,664,0,7047,4227,18,0
2,MalerPnueli,84,0,0,26,70875,22725,724,0,7047,4227,21,0
2,MalerPnueli,95,0,0,26,70875,22725,784,0,7047,4227,24,0
2,MalerPnueli,26,0,0,26,70875,22725,847,0,7047,4227,27,0
2,MalerPnueli,29,0,0,26,70875,22725,907,0,7047,4227,30,0
2,MalerPnueli,59,0,0,26,70875,22725,955,0,7047,4227,33,0
2,MalerPnueli,38,0,0,26,70875,22725,1019,0,7047,4227,36,0
2,MalerPnueli,93,0,0,26,70875,22725,1073,0,7047,4227,39,0
2,MalerPnueli,17,0,0,26,70875,22725,1146,0,7047,4227,42,0
2,MalerPnueli,44,0,0,26,70875,22725,1210,0,7047,4227,45,0
2,MalerPnueli,12,0,0,26,70875,22725,1261,0,7047,4227,48,0
2,MalerPnueli,13,0,0,26,70875,22725,1312,0,7047,4227,51,0
2,MalerPnueli,43,0,0,26,70875,22725,1363,0,7047,4227,54,0
2,MalerPnueli,49,0,0,26,70875,22725,1420,0,7047,4227,57,0
2,MalerPnueli,68,0,0,26,70875,22725,1484,0,7047,4227,60,0
2,MalerPnueli,6,0,0,26,70875,22725,1548,0,7047,4227,63,0
2,MalerPnueli,69,0,0,26,70875,22725,1614,0,7047,4227,66,0
2,MalerPnueli,87,0,0,26,70875,22725,1678,0,7047,4227,69,0
2,MalerPnueli,32,0,0,26,70875,22725,1744,0,7047,4227,72,0
2,MalerPnueli,8,0,0,26,70875,22725,1810,0,7047,4227,75,0
2,MalerPnueli,4,0,0,26,70875,22725,1885,0,7047,4227,78,0
2,MalerPnueli,47,0,0,26,70875,22725,1948,0,7047,4227,81,0
2,MalerPnueli,21,0,0,26,70875,22725,1996,0,7047,4227,84,0
2,MalerPnueli,11,0,0,26,70875,22725,2122,0,7047,4227,87,0
2,MalerPnueli,96,0,0,26,70875,22725,2188,0,7047,4227,90,0
2,MalerPnueli,58,0,0,26,70875,22725,2236,0,7047,4227,93,0
2,MalerPnueli,70,0,0,26,70875,22725,2611,0,7047,4227,96,0
2,MalerPnueli,15,0,0,26,70875,22725,2659,0,7047,4227,99,0
2,MalerPnueli,97,0,0,26,70875,22725,2725,0,7047,4227,102,0
2,MalerPnueli,23,0,0,26,70875,22725,2773,0,7047,4227,105,0
2,MalerPnueli,74,0,0,26,70875,22725,2833,0,7047,4227,108,0
2,MalerPnueli,90,0,0,26,70875,22725,2893,0,7047,4227,111,0
2,MalerPnueli,35,0,0,26,70875,22725,2957,0,7047,4227,114,0
2,MalerPnueli,40,0,0,26,70875,22725,3017,0,7047,4227,117,0
2,MalerPnueli,88,0,0,26,70875,22725,3086,0,7047,4227,120,0
2,MalerPnueli,9,0,0,26,70875,22725,3137,0,7047,4227,123,0
2,MalerPnueli,2,0,0,26,70875,22725,3191,0,7047,4227,126,0
2,MalerPnueli,25,0,0,26,70875,22725,3255,0,7047,4227,129,0
2,MalerPnueli,22,0,0,26,70875,22725,3306,0,7047,4227,132,0
2,MalerPnueli,1,0,0,26,70875,22725,3370,0,7047,4227,135,0
2,MalerPnueli,60,0,0,26,70875,22725,3434,0,7047,4227,138,0
