problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
1,DiscriminationTree,15,0,0,21,2319,5732,40,0,387,977,3,0
1,DiscriminationTree,49,0,0,21,2319,5732,140,0,387,977,6,0
1,DiscriminationTree,98,0,0,21,2319,5732,192,0,387,977,9,0
1,DiscriminationTree,63,0,0,21,2319,5732,286,0,387,977,12,0
1,DiscriminationTree,2,0,0,21,2319,5732,329,0,387,977,15,0
1,DiscriminationTree,48,0,0,21,2319,5732,459,0,387,977,18,0
1,DiscriminationTree,66,0,0,21,2319,5732,559,0,387,977,21,0
1,DiscriminationTree,88,0,0,21,2319,5732,662,0,387,977,24,0
1,DiscriminationTree,23,0,0,21,2319,5732,764,0,387,977,27,0
1,DiscriminationTree,32,0,0,21,2319,5732,885,0,387,977,30,0
1,DiscriminationTree,34,0,0,21,2319,5732,988,0,387,977,33,0
1,DiscriminationTree,42,0,0,21,2319,5732,1069,0,387,977,36,0
1,DiscriminationTree,12,0,0,21,2319,5732,1163,0,387,977,39,0
1,DiscriminationTree,75,0,0,21,2319,5732,1266,0,387,977,42,0
1,DiscriminationTree,25,0,0,21,2319,5732,1365,0,387,977,45,0
1,DiscriminationTree,44,0,0,21,2319,5732,1458,0,387,977,48,0
1,DiscriminationTree,5,0,0,21,2319,5732,1557,0,387,977,51,0
1,DiscriminationTree,26,0,0,21,2319,5732,1656,0,387,977,54,0
1,DiscriminationTree,4,0,0,21,2319,5732,1725,0,387,977,57,0
1,DiscriminationTree,29,0,0,21,2319,5732,1824,0,387,977,60,0
1,DiscriminationTree,62,0,0,21,2319,5732,1918,0,387,977,63,0
1,DiscriminationTree,53,0,0,21,2319,5732,2017,0,387,977,66,0
1,DiscriminationTree,81,0,0,21,2319,5732,2120,0,387,977,69,0
1,DiscriminationTree,54,0,0,21,2319,5732,2160,0,387,977,72,0
1,DiscriminationTree,90,0,0,21,2319,5732,2259,0,387,977,75,0
1,DiscriminationTree,17,0,0,21,2319,5732,2311,0,387,977,78,0
1,DiscriminationTree,19,0,0,21,2319,5732,2375,0,387,977,81,0
1,DiscriminationTree,91,0,0,21,2319,5732,2469,0,387,977,84,0
1,DiscriminationTree,59,0,0,21,2319,5732,2563,0,387,977,87,0
1,DiscriminationTree,84,0,0,21,2319,5732,2632,0,387,977,90,0
1,DiscriminationTree,37,0,0,21,2319,5732,2728,0,387,977,93,0
1,DiscriminationTree,58,0,0,21,2319,5732,2797,0,387,977,96,0
1,DiscriminationTree,31,0,0,21,2319,5732,2900,0,387,977,99,0
1,DiscriminationTree,57,0,0,21,2319,5732,2999,0,387,977,102,0
1,DiscriminationTree,56,0,0,21,2319,5732,3068,0,387,977,105,0
1,DiscriminationTree,65,0,0,21,2319,5732,3164,0,387,977,108,0
1,DiscriminationTree,20,0,0,21,2319,5732,3257,0,387,977,111,0
1,DiscriminationTree,33,0,0,21,2319,5732,3369,0,387,977,114,0
1,DiscriminationTree,50,0,0,21,2319,5732,3468,0,387,977,117,0
1,DiscriminationTree,61,0,0,21,2319,5732,3508,0,387,977,120,0
1,DiscriminationTree,89,0,0,21,2319,5732,3604,0,387,977,123,0
1,DiscriminationTree,39,0,0,21,2319,5732,3671,0,387,977,126,0
1,DiscriminationTree,3,0,0,21,2319,5732,3774,0,387,977,129,0
1,DiscriminationTree,47,0,0,21,2319,5732,3867,0,387,977,132,0
1,DiscriminationTree,94,0,0,21,2319,5732,3963,0,387,977,135,0
1,DiscriminationTree,93,0,0,21,2319,5732,4057,0,387,977,138,0
1,DiscriminationTree,18,0,0,21,2319,5732,4125,0,387,977,141,0
1,DiscriminationTree,27,0,0,21,2319,5732,4231,0,387,977,144,0
1,DiscriminationTree,64,0,0,21,2319,5732,4334,0,387,977,147,0
1,DiscriminationTree,73,0,0,21,2319,5732,4428,0,387,977,150,0
1,DiscriminationTree,87,0,0,21,2319,5732,4543,0,387,977,153,0
1,DiscriminationTree,38,0,0,21,2319,5732,4642,0,387,977,156,0
