problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
3,KearnsVazirani,11,0,0,39,18631,194946,76,0,3439,32219,3,0
3,KearnsVazirani,68,0,0,39,18631,194946,149,0,3439,32219,6,0
3,KearnsVazirani,45,0,0,39,18631,194946,341,0,3439,32219,9,0
3,KearnsVazirani,84,0,0,39,18631,194946,656,0,3439,32219,14,0
3,KearnsVazirani,28,0,0,39,18631,194946,833,0,3439,32219,17,0
3,KearnsVazirani,21,0,0,39,18631,194946,1274,0,3439,32219,23,0
3,KearnsVazirani,7,0,0,39,18631,194946,1842,0,3439,32219,30,0
3,KearnsVazirani,91,0,0,39,18631,194946,2151,0,3439,32219,35,0
3,KearnsVazirani,13,0,0,39,18631,194946,2230,0,3439,32219,38,0
3,KearnsVazirani,64,0,0,39,18631,194946,2300,0,3439,32219,41,0
3,KearnsVazirani,87,0,0,39,18631,194946,2370,0,3439,32219,44,0
3,KearnsVazirani,54,0,0,39,18631,194946,2565,0,3439,32219,48,0
3,KearnsVazirani,27,0,0,39,18631,194946,2635,0,3439,32219,51,0
3,KearnsVazirani,79,0,0,39,18631,194946,2843,0,3439,32219,55,0
3,KearnsVazirani,52,0,0,39,18631,194946,2922,0,3439,32219,58,0
3,KearnsVazirani,61,0,0,39,18631,194946,2989,0,3439,32219,61,0
3,KearnsVazirani,29,0,0,39,18631,194946,3193,0,3439,32219,65,0
3,KearnsVazirani,66,0,0,39,18631,194946,3430,0,3439,32219,69,0
3,KearnsVazirani,9,0,0,39,18631,194946,3664,0,3439,32219,73,0
3,KearnsVazirani,78,0,0,39,18631,194946,3737,0,3439,32219,76,0
3,KearnsVazirani,46,0,0,39,18631,194946,3927,0,3439,32219,80,0
3,KearnsVazirani,57,0,0,39,18631,194946,3994,0,3439,32219,83,0
3,KearnsVazirani,35,0,0,39,18631,194946,4187,0,3439,32219,87,0
3,KearnsVazirani,43,0,0,39,18631,194946,4251,0,3439,32219,90,0
3,KearnsVazirani,90,0,0,39,18631,194946,4315,0,3439,32219,93,0
3,KearnsVazirani,89,0,0,39,18631,194946,4451,0,3439,32219,96,0
3,KearnsVazirani,23,0,0,39,18631,194946,4533,0,3439,32219,99,0
3,KearnsVazirani,60,0,0,39,18631,194946,4746,0,3439,32219,103,0
