problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
8,TTT,17,0,0,646,1589302,349623456,9745,0,112895,34805023,5,0
8,TTT,77,0,0,646,1589302,349623456,16251,0,112895,34805023,10,0
8,TTT,31,0,0,646,1589302,349623456,17009,0,112895,34805023,13,0
8,TTT,28,0,0,646,1589302,349623456,40049,0,112895,34805023,20,0
8,TTT,43,0,0,646,1589302,349623456,46563,0,112895,34805023,25,0
8,TTT,74,0,0,646,1589302,349623456,74564,0,112895,34805023,34,0
8,TTT,21,0,0,646,1589302,349623456,75234,0,112895,34805023,37,0
8,TTT,59,0,0,646,1589302,349623456,116124,0,112895,34805023,49,0
8,TTT,52,0,0,646,1589302,349623456,125861,0,112895,34805023,54,0
8,TTT,26,0,0,646,1589302,349623456,135725,0,112895,34805023,59,0
8,TTT,25,0,0,646,1589302,349623456,136396,0,112895,34805023,62,0
8,TTT,76,0,0,646,1589302,349623456,159070,0,112895,34805023,70,0
8,TTT,42,0,0,646,1589302,349623456,168801,0,112895,34805023,75,0
8,TTT,87,0,0,646,1589302,349623456,181432,0,112895,34805023,80,0
8,TTT,7,0,0,646,1589302,349623456,209312,0,112895,34805023,89,0
8,TTT,62,0,0,646,1589302,349623456,228362,0,112895,34805023,95,0
8,TTT,81,0,0,646,1589302,349623456,249794,0,112895,34805023,102,0
8,TTT,55,0,0,646,1589302,349623456,265876,0,112895,34805023,108,0
8,TTT,71,0,0,646,1589302,349623456,271098,0,112895,34805023,112,0
