problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
1,MalerPnueli,20,0,0,21,13475,1133,93,0,1590,207,3,0
1,MalerPnueli,31,0,0,21,13475,1133,196,0,1590,207,6,0
1,MalerPnueli,37,0,0,21,13475,1133,292,0,1590,207,9,0
1,MalerPnueli,34,0,0,21,13475,1133,395,0,1590,207,12,0
1,MalerPnueli,94,0,0,21,13475,1133,491,0,1590,207,15,0
1,MalerPnueli,84,0,0,21,13475,1133,560,0,1590,207,18,0
1,MalerPnueli,50,0,0,21,13475,1133,659,0,1590,207,21,0
1,MalerPnueli,26,0,0,21,13475,1133,758,0,1590,207,24,0
1,MalerPnueli,75,0,0,21,13475,1133,861,0,1590,207,27,0
1,MalerPnueli,61,0,0,21,13475,1133,901,0,1590,207,30,0
1,MalerPnueli,65,0,0,21,13475,1133,997,0,1590,207,33,0
1,MalerPnueli,29,0,0,21,13475,1133,1096,0,1590,207,36,0
1,MalerPnueli,64,0,0,21,13475,1133,1199,0,1590,207,39,0
1,MalerPnueli,54,0,0,21,13475,1133,1239,0,1590,207,42,0
1,MalerPnueli,59,0,0,21,13475,1133,1333,0,1590,207,45,0
1,MalerPnueli,3,0,0,21,13475,1133,1436,0,1590,207,48,0
1,MalerPnueli,38,0,0,21,13475,1133,1535,0,1590,207,51,0
1,MalerPnueli,93,0,0,21,13475,1133,1629,0,1590,207,54,0
1,MalerPnueli,17,0,0,21,13475,1133,1681,0,1590,207,57,0
1,MalerPnueli,44,0,0,21,13475,1133,1774,0,1590,207,60,0
1,MalerPnueli,91,0,0,21,13475,1133,1868,0,1590,207,63,0
1,MalerPnueli,89,0,0,21,13475,1133,1964,0,1590,207,66,0
1,MalerPnueli,12,0,0,21,13475,1133,2058,0,1590,207,69,0
1,MalerPnueli,39,0,0,21,13475,1133,2125,0,1590,207,72,0
1,MalerPnueli,48,0,0,21,13475,1133,2255,0,1590,207,75,0
1,MalerPnueli,42,0,0,21,13475,1133,2336,0,1590,207,78,0
1,MalerPnueli,49,0,0,21,13475,1133,2436,0,1590,207,81,0
1,MalerPnueli,57,0,0,21,13475,1133,2535,0,1590,207,84,0
1,MalerPnueli,87,0,0,21,13475,1133,2650,0,1590,207,87,0
1,MalerPnueli,5,0,0,21,13475,1133,2749,0,1590,207,90,0
1,MalerPnueli,66,0,0,21,13475,1133,2849,0,1590,207,93,0
1,MalerPnueli,18,0,0,21,13475,1133,2917,0,1590,207,96,0
1,MalerPnueli,56,0,0,21,13475,1133,2986,0,1590,207,99,0
1,MalerPnueli,32,0,0,21,13475,1133,3107,0,1590,207,102,0
1,MalerPnueli,4,0,0,21,13475,1133,3176,0,1590,207,105,0
1,MalerPnueli,47,0,0,21,13475,1133,3269,0,1590,207,108,0
1,MalerPnueli,19,0,0,21,13475,1133,3333,0,1590,207,111,0
1,MalerPnueli,33,0,0,21,13475,1133,3445,0,1590,207,114,0
1,MalerPnueli,58,0,0,21,13475,1133,3514,0,1590,207,117,0
1,MalerPnueli,98,0,0,21,13475,1133,3566,0,1590,207,120,0
1,MalerPnueli,15,0,0,21,13475,1133,3606,0,1590,207,123,0
1,MalerPnueli,63,0,0,21,13475,1133,3700,0,1590,207,126,0
1,MalerPnueli,23,0,0,21,13475,1133,3802,0,1590,207,129,0
1,MalerPnueli,90,0,0,21,13475,1133,3901,0,1590,207,132,0
1,MalerPnueli,27,0,0,21,13475,1133,4007,0,1590,207,135,0
1,MalerPnueli,53,0,0,21,13475,1133,4106,0,1590,207,138,0
1,MalerPnueli,62,0,0,21,13475,1133,4200,0,1590,207,141,0
1,MalerPnueli,88,0,0,21,13475,1133,4303,0,1590,207,144,0
1,MalerPnueli,73,0,0,21,13475,1133,4397,0,1590,207,147,0
1,MalerPnueli,2,0,0,21,13475,1133,4440,0,1590,207,150,0
1,MalerPnueli,25,0,0,21,13475,1133,4539,0,1590,207,153,0
1,MalerPnueli,81,0,0,21,13475,1133,4642,0,1590,207,156,0
