problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
8,DiscriminationTree,71,0,0,646,1204302,295871518,699,0,79548,29650352,3,0
8,DiscriminationTree,52,0,0,646,1204302,295871518,19505,0,79548,29650352,10,0
8,DiscriminationTree,77,0,0,646,1204302,295871518,46716,0,79548,29650352,19,0
8,DiscriminationTree,42,0,0,646,1204302,295871518,56449,0,79548,29650352,24,0
8,DiscriminationTree,25,0,0,646,1204302,295871518,66178,0,79548,29650352,29,0
8,DiscriminationTree,21,0,0,646,1204302,295871518,75931,0,79548,29650352,34,0
8,DiscriminationTree,26,0,0,646,1204302,295871518,76716,0,79548,29650352,37,0
8,DiscriminationTree,28,0,0,646,1204302,295871518,90672,0,79548,29650352,42,0
8,DiscriminationTree,62,0,0,646,1204302,295871518,105204,0,79548,29650352,47,0
8,DiscriminationTree,81,0,0,646,1204302,295871518,113019,0,79548,29650352,51,0
8,DiscriminationTree,17,0,0,646,1204302,295871518,131812,0,79548,29650352,58,0
8,DiscriminationTree,7,0,0,646,1204302,295871518,132505,0,79548,29650352,61,0
8,DiscriminationTree,43,0,0,646,1204302,295871518,140318,0,79548,29650352,66,0
8,DiscriminationTree,59,0,0,646,1204302,295871518,146860,0,79548,29650352,71,0
8,DiscriminationTree,31,0,0,646,1204302,295871518,161194,0,79548,29650352,77,0
8,DiscriminationTree,55,0,0,646,1204302,295871518,188935,0,79548,29650352,86,0
8,DiscriminationTree,74,0,0,646,1204302,295871518,203282,0,79548,29650352,92,0
8,DiscriminationTree,76,0,0,646,1204302,295871518,235138,0,79548,29650352,102,0
8,DiscriminationTree,87,0,0,646,1204302,295871518,265950,0,79548,29650352,111,0
