problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
7,ExtensibleLStar,9,0,0,666,3414596,50817090,2709,0,328724,4644042,3,0
7,ExtensibleLStar,22,0,0,666,3414596,50817090,3403,0,328724,4644042,6,0
7,ExtensibleLStar,39,0,0,666,3414596,50817090,4097,0,328724,4644042,9,0
7,ExtensibleLStar,57,0,0,666,3414596,50817090,8126,0,328724,4644042,12,0
7,ExtensibleLStar,1,0,0,666,3414596,50817090,8820,0,328724,4644042,15,0
7,ExtensibleLStar,86,0,0,666,3414596,50817090,9595,0,328724,4644042,18,0
7,ExtensibleLStar,48,0,0,666,3414596,50817090,10289,0,328724,4644042,21,0
7,ExtensibleLStar,52,0,0,666,3414596,50817090,12998,0,328724,4644042,24,0
7,ExtensibleLStar,28,0,0,666,3414596,50817090,13710,0,328724,4644042,27,0
7,ExtensibleLStar,63,0,0,666,3414596,50817090,14404,0,328724,4644042,30,0
7,ExtensibleLStar,67,0,0,666,3414596,50817090,15098,0,328724,4644042,33,0
7,ExtensibleLStar,16,0,0,666,3414596,50817090,19139,0,328724,4644042,36,0
7,ExtensibleLStar,56,0,0,666,3414596,50817090,19833,0,328724,4644042,39,0
7,ExtensibleLStar,61,0,0,666,3414596,50817090,20545,0,328724,4644042,42,0
7,ExtensibleLStar,30,0,0,666,3414596,50817090,21239,0,328724,4644042,45,0
7,ExtensibleLStar,5,0,0,666,3414596,50817090,21933,0,328724,4644042,48,0
7,ExtensibleLStar,40,0,0,666,3414596,50817090,22660,0,328724,4644042,51,0
7,ExtensibleLStar,95,0,0,666,3414596,50817090,26022,0,328724,4644042,54,0
7,ExtensibleLStar,94,0,0,666,3414596,50817090,30048,0,328724,4644042,57,0
7,ExtensibleLStar,93,0,0,666,3414596,50817090,30742,0,328724,4644042,60,0
7,ExtensibleLStar,14,0,0,666,3414596,50817090,31466,0,328724,4644042,63,0
7,ExtensibleLStar,41,0,0,666,3414596,50817090,32226,0,328724,4644042,66,0
7,ExtensibleLStar,50,0,0,666,3414596,50817090,32938,0,328724,4644042,69,0
7,ExtensibleLStar,45,0,0,666,3414596,50817090,33683,0,328724,4644042,72,0
7,ExtensibleLStar,51,0,0,666,3414596,50817090,34377,0,328724,4644042,75,0
7,ExtensibleLStar,70,0,0,666,3414596,50817090,35113,0,328724,4644042,78,0
7,ExtensibleLStar,47,0,0,666,3414596,50817090,35849,0,328724,4644042,81,0
7,ExtensibleLStar,68,0,0,666,3414596,50817090,36543,0,328724,4644042,84,0
7,ExtensibleLStar,58,0,0,666,3414596,50817090,37291,0,328724,4644042,87,0
7,ExtensibleLStar,10,0,0,666,3414596,50817090,40653,0,328724,4644042,90,0
7,ExtensibleLStar,69,0,0,666,3414596,50817090,41347,0,328724,4644042,93,0
7,ExtensibleLStar,6,0,0,666,3414596,50817090,45388,0,328724,4644042,96,0
7,ExtensibleLStar,43,0,0,666,3414596,50817090,46100,0,328724,4644042,99,0
7,ExtensibleLStar,49,0,0,666,3414596,50817090,46818,0,328724,4644042,102,0
7,ExtensibleLStar,21,0,0,666,3414596,50817090,49527,0,328724,4644042,105,0
7,ExtensibleLStar,23,0,0,666,3414596,50817090,52898,0,328724,4644042,108,0
7,ExtensibleLStar,26,0,0,666,3414596,50817090,53607,0,328724,4644042,111,0
7,ExtensibleLStar,13,0,0,666,3414596,50817090,56988,0,328724,4644042,114,0
7,ExtensibleLStar,35,0,0,666,3414596,50817090,59754,0,328724,4644042,117,0
7,ExtensibleLStar,98,0,0,666,3414596,50817090,60466,0,328724,4644042,120,0
7,ExtensibleLStar,60,0,0,666,3414596,50817090,61220,0,328724,4644042,123,0
7,ExtensibleLStar,0,0,0,666,3414596,50817090,61914,0,328724,4644042,126,0
7,ExtensibleLStar,18,0,0,666,3414596,50817090,65276,0,328724,4644042,129,0
7,ExtensibleLStar,99,0,0,666,3414596,50817090,66030,0,328724,4644042,132,0
7,ExtensibleLStar,65,0,0,666,3414596,50817090,66745,0,328724,4644042,135,0
7,ExtensibleLStar,92,0,0,666,3414596,50817090,67439,0,328724,4644042,138,0
7,ExtensibleLStar,74,0,0,666,3414596,50817090,68148,0,328724,4644042,141,0
7,ExtensibleLStar,29,0,0,666,3414596,50817090,72192,0,328724,4644042,144,0
7,ExtensibleLStar,37,0,0,666,3414596,50817090,72886,0,328724,4644042,147,0
7,ExtensibleLStar,55,0,0,666,3414596,50817090,76305,0,328724,4644042,150,0
7,ExtensibleLStar,64,0,0,666,3414596,50817090,77041,0,328724,4644042,153,0
7,ExtensibleLStar,42,0,0,666,3414596,50817090,80403,0,328724,4644042,156,0
7,ExtensibleLStar,82,0,0,666,3414596,50817090,81160,0,328724,4644042,159,0
7,ExtensibleLStar,90,0,0,666,3414596,50817090,81878,0,328724,4644042,162,0
7,ExtensibleLStar,79,0,0,666,3414596,50817090,84602,0,328724,4644042,165,0
7,ExtensibleLStar,4,0,0,666,3414596,50817090,85314,0,328724,4644042,168,0
7,ExtensibleLStar,27,0,0,666,3414596,50817090,86035,0,328724,4644042,171,0
