problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
1,TTT,39,0,0,21,3538,6896,67,0,587,1163,3,0
1,TTT,53,0,0,21,3538,6896,166,0,587,1163,6,0
1,TTT,17,0,0,21,3538,6896,218,0,587,1163,9,0
1,TTT,66,0,0,21,3538,6896,318,0,587,1163,12,0
1,TTT,20,0,0,21,3538,6896,411,0,587,1163,15,0
1,TTT,31,0,0,21,3538,6896,514,0,587,1163,18,0
1,TTT,34,0,0,21,3538,6896,617,0,587,1163,21,0
1,TTT,56,0,0,21,3538,6896,686,0,587,1163,24,0
1,TTT,2,0,0,21,3538,6896,729,0,587,1163,27,0
1,TTT,12,0,0,21,3538,6896,823,0,587,1163,30,0
1,TTT,75,0,0,21,3538,6896,926,0,587,1163,33,0
1,TTT,49,0,0,21,3538,6896,1026,0,587,1163,36,0
1,TTT,37,0,0,21,3538,6896,1122,0,587,1163,39,0
1,TTT,84,0,0,21,3538,6896,1191,0,587,1163,42,0
1,TTT,63,0,0,21,3538,6896,1285,0,587,1163,45,0
1,TTT,90,0,0,21,3538,6896,1384,0,587,1163,48,0
1,TTT,58,0,0,21,3538,6896,1453,0,587,1163,51,0
1,TTT,94,0,0,21,3538,6896,1549,0,587,1163,54,0
1,TTT,88,0,0,21,3538,6896,1652,0,587,1163,57,0
1,TTT,59,0,0,21,3538,6896,1746,0,587,1163,60,0
1,TTT,89,0,0,21,3538,6896,1842,0,587,1163,63,0
1,TTT,27,0,0,21,3538,6896,1948,0,587,1163,66,0
1,TTT,5,0,0,21,3538,6896,2047,0,587,1163,69,0
1,TTT,91,0,0,21,3538,6896,2141,0,587,1163,72,0
1,TTT,26,0,0,21,3538,6896,2240,0,587,1163,75,0
1,TTT,25,0,0,21,3538,6896,2339,0,587,1163,78,0
1,TTT,33,0,0,21,3538,6896,2451,0,587,1163,81,0
1,TTT,64,0,0,21,3538,6896,2554,0,587,1163,84,0
1,TTT,23,0,0,21,3538,6896,2656,0,587,1163,87,0
1,TTT,38,0,0,21,3538,6896,2755,0,587,1163,90,0
1,TTT,4,0,0,21,3538,6896,2824,0,587,1163,93,0
1,TTT,54,0,0,21,3538,6896,2864,0,587,1163,96,0
1,TTT,42,0,0,21,3538,6896,2945,0,587,1163,99,0
1,TTT,50,0,0,21,3538,6896,3044,0,587,1163,102,0
1,TTT,87,0,0,21,3538,6896,3159,0,587,1163,105,0
1,TTT,93,0,0,21,3538,6896,3253,0,587,1163,108,0
1,TTT,3,0,0,21,3538,6896,3356,0,587,1163,111,0
1,TTT,65,0,0,21,3538,6896,3452,0,587,1163,114,0
1,TTT,18,0,0,21,3538,6896,3520,0,587,1163,117,0
1,TTT,29,0,0,21,3538,6896,3619,0,587,1163,120,0
1,TTT,57,0,0,21,3538,6896,3718,0,587,1163,123,0
1,TTT,98,0,0,21,3538,6896,3770,0,587,1163,126,0
1,TTT,44,0,0,21,3538,6896,3863,0,587,1163,129,0
1,TTT,15,0,0,21,3538,6896,3903,0,587,1163,132,0
1,TTT,62,0,0,21,3538,6896,3997,0,587,1163,135,0
1,TTT,61,0,0,21,3538,6896,4037,0,587,1163,138,0
1,TTT,73,0,0,21,3538,6896,4131,0,587,1163,141,0
1,TTT,32,0,0,21,3538,6896,4252,0,587,1163,144,0
1,TTT,81,0,0,21,3538,6896,4355,0,587,1163,147,0
1,TTT,19,0,0,21,3538,6896,4419,0,587,1163,150,0
1,TTT,48,0,0,21,3538,6896,4549,0,587,1163,153,0
1,TTT,47,0,0,21,3538,6896,4642,0,587,1163,156,0
