problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
6,KearnsVazirani,67,0,0,230,179094,18267844,712,0,28967,2393463,3,0
6,KearnsVazirani,81,0,0,230,179094,18267844,1430,0,28967,2393463,6,0
6,KearnsVazirani,11,0,0,230,179094,18267844,1949,0,28967,2393463,9,0
6,KearnsVazirani,68,0,0,230,179094,18267844,2665,0,28967,2393463,12,0
6,KearnsVazirani,94,0,0,230,179094,18267844,3679,0,28967,2393463,15,0
6,KearnsVazirani,59,0,0,230,179094,18267844,5488,0,28967,2393463,19,0
6,KearnsVazirani,62,0,0,230,179094,18267844,6204,0,28967,2393463,22,0
6,KearnsVazirani,84,0,0,230,179094,18267844,6708,0,28967,2393463,25,0
6,KearnsVazirani,2,0,0,230,179094,18267844,7424,0,28967,2393463,28,0
6,KearnsVazirani,30,0,0,230,179094,18267844,9178,0,28967,2393463,32,0
6,KearnsVazirani,38,0,0,230,179094,18267844,9788,0,28967,2393463,35,0
6,KearnsVazirani,21,0,0,230,179094,18267844,11228,0,28967,2393463,39,0
6,KearnsVazirani,1,0,0,230,179094,18267844,11952,0,28967,2393463,42,0
6,KearnsVazirani,17,0,0,230,179094,18267844,12668,0,28967,2393463,45,0
6,KearnsVazirani,22,0,0,230,179094,18267844,13238,0,28967,2393463,48,0
6,KearnsVazirani,0,0,0,230,179094,18267844,13954,0,28967,2393463,51,0
6,KearnsVazirani,24,0,0,230,179094,18267844,15167,0,28967,2393463,55,0
6,KearnsVazirani,25,0,0,230,179094,18267844,15885,0,28967,2393463,58,0
6,KearnsVazirani,88,0,0,230,179094,18267844,16601,0,28967,2393463,61,0
6,KearnsVazirani,50,0,0,230,179094,18267844,17373,0,28967,2393463,65,0
6,KearnsVazirani,13,0,0,230,179094,18267844,17926,0,28967,2393463,68,0
6,KearnsVazirani,3,0,0,230,179094,18267844,18642,0,28967,2393463,71,0
6,KearnsVazirani,74,0,0,230,179094,18267844,19358,0,28967,2393463,74,0
6,KearnsVazirani,15,0,0,230,179094,18267844,20074,0,28967,2393463,77,0
6,KearnsVazirani,6,0,0,230,179094,18267844,20595,0,28967,2393463,80,0
6,KearnsVazirani,87,0,0,230,179094,18267844,21313,0,28967,2393463,83,0
6,KearnsVazirani,55,0,0,230,179094,18267844,21905,0,28967,2393463,86,0
6,KearnsVazirani,54,0,0,230,179094,18267844,22515,0,28967,2393463,89,0
6,KearnsVazirani,27,0,0,230,179094,18267844,22764,0,28967,2393463,92,0
6,KearnsVazirani,10,0,0,230,179094,18267844,23500,0,28967,2393463,95,0
6,KearnsVazirani,53,0,0,230,179094,18267844,24493,0,28967,2393463,98,0
6,KearnsVazirani,52,0,0,230,179094,18267844,24804,0,28967,2393463,101,0
6,KearnsVazirani,36,0,0,230,179094,18267844,25366,0,28967,2393463,104,0
6,KearnsVazirani,61,0,0,230,179094,18267844,25881,0,28967,2393463,107,0
6,KearnsVazirani,92,0,0,230,179094,18267844,27080,0,28967,2393463,111,0
6,KearnsVazirani,29,0,0,230,179094,18267844,27796,0,28967,2393463,114,0
6,KearnsVazirani,51,0,0,230,179094,18267844,28347,0,28967,2393463,117,0
6,KearnsVazirani,66,0,0,230,179094,18267844,28851,0,28967,2393463,120,0
6,KearnsVazirani,5,0,0,230,179094,18267844,29498,0,28967,2393463,123,0
6,KearnsVazirani,32,0,0,230,179094,18267844,30128,0,28967,2393463,126,0
6,KearnsVazirani,82,0,0,230,179094,18267844,30643,0,28967,2393463,129,0
6,KearnsVazirani,70,0,0,230,179094,18267844,31663,0,28967,2393463,132,0
6,KearnsVazirani,78,0,0,230,179094,18267844,32466,0,28967,2393463,135,0
6,KearnsVazirani,31,0,0,230,179094,18267844,33207,0,28967,2393463,138,0
6,KearnsVazirani,57,0,0,230,179094,18267844,33923,0,28967,2393463,141,0
6,KearnsVazirani,85,0,0,230,179094,18267844,34510,0,28967,2393463,144,0
6,KearnsVazirani,72,0,0,230,179094,18267844,35524,0,28967,2393463,147,0
6,KearnsVazirani,90,0,0,230,179094,18267844,36538,0,28967,2393463,150,0
6,KearnsVazirani,97,0,0,230,179094,18267844,37138,0,28967,2393463,153,0
6,KearnsVazirani,14,0,0,230,179094,18267844,37830,0,28967,2393463,156,0
6,KearnsVazirani,18,0,0,230,179094,18267844,38546,0,28967,2393463,159,0
6,KearnsVazirani,60,0,0,230,179094,18267844,39192,0,28967,2393463,162,0
6,KearnsVazirani,26,0,0,230,179094,18267844,39473,0,28967,2393463,165,0
6,KearnsVazirani,83,0,0,230,179094,18267844,40120,0,28967,2393463,168,0
6,KearnsVazirani,4,0,0,230,179094,18267844,40683,0,28967,2393463,171,0
6,KearnsVazirani,34,0,0,230,179094,18267844,41399,0,28967,2393463,174,0
6,KearnsVazirani,99,0,0,230,179094,18267844,41648,0,28967,2393463,177,0
