problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
7,RivestSchapire,99,0,0,666,2672599,22489559,754,0,226604,2071314,3,0
7,RivestSchapire,37,0,0,666,2672599,22489559,1448,0,226604,2071314,6,0
7,RivestSchapire,10,0,0,666,2672599,22489559,4810,0,226604,2071314,9,0
7,RivestSchapire,55,0,0,666,2672599,22489559,8229,0,226604,2071314,12,0
7,RivestSchapire,94,0,0,666,2672599,22489559,12255,0,226604,2071314,15,0
7,RivestSchapire,95,0,0,666,2672599,22489559,15617,0,226604,2071314,18,0
7,RivestSchapire,50,0,0,666,2672599,22489559,16329,0,226604,2071314,21,0
7,RivestSchapire,26,0,0,666,2672599,22489559,17038,0,226604,2071314,24,0
7,RivestSchapire,61,0,0,666,2672599,22489559,17750,0,226604,2071314,27,0
7,RivestSchapire,65,0,0,666,2672599,22489559,18465,0,226604,2071314,30,0
7,RivestSchapire,29,0,0,666,2672599,22489559,22509,0,226604,2071314,33,0
7,RivestSchapire,64,0,0,666,2672599,22489559,23245,0,226604,2071314,36,0
7,RivestSchapire,14,0,0,666,2672599,22489559,23969,0,226604,2071314,39,0
7,RivestSchapire,79,0,0,666,2672599,22489559,26693,0,226604,2071314,42,0
7,RivestSchapire,28,0,0,666,2672599,22489559,27405,0,226604,2071314,45,0
7,RivestSchapire,93,0,0,666,2672599,22489559,28099,0,226604,2071314,48,0
7,RivestSchapire,92,0,0,666,2672599,22489559,28793,0,226604,2071314,51,0
7,RivestSchapire,51,0,0,666,2672599,22489559,29487,0,226604,2071314,54,0
7,RivestSchapire,39,0,0,666,2672599,22489559,30181,0,226604,2071314,57,0
7,RivestSchapire,0,0,0,666,2672599,22489559,30875,0,226604,2071314,60,0
7,RivestSchapire,48,0,0,666,2672599,22489559,31569,0,226604,2071314,63,0
7,RivestSchapire,42,0,0,666,2672599,22489559,34931,0,226604,2071314,66,0
7,RivestSchapire,13,0,0,666,2672599,22489559,38312,0,226604,2071314,69,0
7,RivestSchapire,43,0,0,666,2672599,22489559,39024,0,226604,2071314,72,0
7,RivestSchapire,49,0,0,666,2672599,22489559,39742,0,226604,2071314,75,0
7,RivestSchapire,68,0,0,666,2672599,22489559,40436,0,226604,2071314,78,0
7,RivestSchapire,6,0,0,666,2672599,22489559,44477,0,226604,2071314,81,0
7,RivestSchapire,45,0,0,666,2672599,22489559,45222,0,226604,2071314,84,0
7,RivestSchapire,69,0,0,666,2672599,22489559,45916,0,226604,2071314,87,0
7,RivestSchapire,57,0,0,666,2672599,22489559,49945,0,226604,2071314,90,0
7,RivestSchapire,5,0,0,666,2672599,22489559,50639,0,226604,2071314,93,0
7,RivestSchapire,18,0,0,666,2672599,22489559,54001,0,226604,2071314,96,0
7,RivestSchapire,30,0,0,666,2672599,22489559,54695,0,226604,2071314,99,0
7,RivestSchapire,56,0,0,666,2672599,22489559,55389,0,226604,2071314,102,0
7,RivestSchapire,67,0,0,666,2672599,22489559,56083,0,226604,2071314,105,0
7,RivestSchapire,4,0,0,666,2672599,22489559,56795,0,226604,2071314,108,0
7,RivestSchapire,41,0,0,666,2672599,22489559,57555,0,226604,2071314,111,0
7,RivestSchapire,86,0,0,666,2672599,22489559,58330,0,226604,2071314,114,0
7,RivestSchapire,47,0,0,666,2672599,22489559,59066,0,226604,2071314,117,0
7,RivestSchapire,21,0,0,666,2672599,22489559,61775,0,226604,2071314,120,0
7,RivestSchapire,52,0,0,666,2672599,22489559,64484,0,226604,2071314,123,0
7,RivestSchapire,58,0,0,666,2672599,22489559,65232,0,226604,2071314,126,0
7,RivestSchapire,98,0,0,666,2672599,22489559,65944,0,226604,2071314,129,0
7,RivestSchapire,16,0,0,666,2672599,22489559,69985,0,226604,2071314,132,0
7,RivestSchapire,70,0,0,666,2672599,22489559,70721,0,226604,2071314,135,0
7,RivestSchapire,63,0,0,666,2672599,22489559,71415,0,226604,2071314,138,0
7,RivestSchapire,23,0,0,666,2672599,22489559,74786,0,226604,2071314,141,0
7,RivestSchapire,74,0,0,666,2672599,22489559,75495,0,226604,2071314,144,0
7,RivestSchapire,90,0,0,666,2672599,22489559,76213,0,226604,2071314,147,0
7,RivestSchapire,27,0,0,666,2672599,22489559,76934,0,226604,2071314,150,0
7,RivestSchapire,35,0,0,666,2672599,22489559,79700,0,226604,2071314,153,0
7,RivestSchapire,40,0,0,666,2672599,22489559,80427,0,226604,2071314,156,0
7,RivestSchapire,9,0,0,666,2672599,22489559,83136,0,226604,2071314,159,0
7,RivestSchapire,22,0,0,666,2672599,22489559,83830,0,226604,2071314,162,0
7,RivestSchapire,82,0,0,666,2672599,22489559,84587,0,226604,2071314,165,0
7,RivestSchapire,1,0,0,666,2672599,22489559,85281,0,226604,2071314,168,0
7,RivestSchapire,60,0,0,666,2672599,22489559,86035,0,226604,2071314,171,0
