problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
1,DHC,91,0,0,21,3230,0,94,0,531,0,3,0
1,DHC,94,0,0,21,3230,0,190,0,531,0,6,0
1,DHC,44,0,0,21,3230,0,283,0,531,0,9,0
1,DHC,34,0,0,21,3230,0,386,0,531,0,12,0
1,DHC,88,0,0,21,3230,0,489,0,531,0,15,0
1,DHC,73,0,0,21,3230,0,583,0,531,0,18,0
1,DHC,3,0,0,21,3230,0,686,0,531,0,21,0
1,DHC,62,0,0,21,3230,0,780,0,531,0,24,0
1,DHC,53,0,0,21,3230,0,879,0,531,0,27,0
1,DHC,33,0,0,21,3230,0,991,0,531,0,30,0
1,DHC,49,0,0,21,3230,0,1091,0,531,0,33,0
1,DHC,54,0,0,21,3230,0,1131,0,531,0,36,0
1,DHC,32,0,0,21,3230,0,1252,0,531,0,39,0
1,DHC,56,0,0,21,3230,0,1321,0,531,0,42,0
1,DHC,57,0,0,21,3230,0,1420,0,531,0,45,0
1,DHC,39,0,0,21,3230,0,1487,0,531,0,48,0
1,DHC,90,0,0,21,3230,0,1586,0,531,0,51,0
1,DHC,81,0,0,21,3230,0,1689,0,531,0,54,0
1,DHC,19,0,0,21,3230,0,1753,0,531,0,57,0
1,DHC,12,0,0,21,3230,0,1847,0,531,0,60,0
1,DHC,47,0,0,21,3230,0,1940,0,531,0,63,0
1,DHC,38,0,0,21,3230,0,2039,0,531,0,66,0
1,DHC,17,0,0,21,3230,0,2091,0,531,0,69,0
1,DHC,27,0,0,21,3230,0,2197,0,531,0,72,0
1,DHC,87,0,0,21,3230,0,2312,0,531,0,75,0
1,DHC,65,0,0,21,3230,0,2408,0,531,0,78,0
1,DHC,59,0,0,21,3230,0,2502,0,531,0,81,0
1,DHC,42,0,0,21,3230,0,2583,0,531,0,84,0
1,DHC,84,0,0,21,3230,0,2652,0,531,0,87,0
1,DHC,18,0,0,21,3230,0,2720,0,531,0,90,0
1,DHC,93,0,0,21,3230,0,2814,0,531,0,93,0
1,DHC,48,0,0,21,3230,0,2944,0,531,0,96,0
1,DHC,61,0,0,21,3230,0,2984,0,531,0,99,0
1,DHC,98,0,0,21,3230,0,3036,0,531,0,102,0
1,DHC,37,0,0,21,3230,0,3132,0,531,0,105,0
1,DHC,64,0,0,21,3230,0,3235,0,531,0,108,0
1,DHC,23,0,0,21,3230,0,3337,0,531,0,111,0
1,DHC,4,0,0,21,3230,0,3406,0,531,0,114,0
1,DHC,63,0,0,21,3230,0,3500,0,531,0,117,0
1,DHC,89,0,0,21,3230,0,3596,0,531,0,120,0
1,DHC,25,0,0,21,3230,0,3695,0,531,0,123,0
1,DHC,20,0,0,21,3230,0,3788,0,531,0,126,0
1,DHC,31,0,0,21,3230,0,3891,0,531,0,129,0
1,DHC,75,0,0,21,3230,0,3994,0,531,0,132,0
1,DHC,2,0,0,21,3230,0,4037,0,531,0,135,0
1,DHC,26,0,0,21,3230,0,4136,0,531,0,138,0
1,DHC,50,0,0,21,3230,0,4235,0,531,0,141,0
1,DHC,58,0,0,21,3230,0,4304,0,531,0,144,0
1,DHC,5,0,0,21,3230,0,4403,0,531,0,147,0
1,DHC,29,0,0,21,3230,0,4502,0,531,0,150,0
1,DHC,66,0,0,21,3230,0,4602,0,531,0,153,0
1,DHC,15,0,0,21,3230,0,4642,0,531,0,156,0
