problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
8,DHC,43,0,0,574,20902974,0,6806,6197,259755,0,5,2
8,DHC,77,0,0,574,20902974,0,7412,6197,259755,0,8,2
8,DHC,28,0,0,641,70979279,0,19729,13632,423240,0,13,4
8,DHC,76,0,0,641,70979279,0,33923,27150,423240,0,19,7
8,DHC,62,0,0,641,70979279,0,66376,54181,423240,0,28,13
8,DHC,81,0,0,643,146060498,0,189504,174040,596881,0,58,40
8,DHC,74,0,0,643,146060498,0,206422,190218,596881,0,65,44
8,DHC,71,0,0,643,146060498,0,220678,203778,596881,0,71,47
8,DHC,17,0,0,643,146060498,0,225858,208280,596881,0,75,48
8,DHC,87,0,0,643,146060498,0,229407,208280,596881,0,78,48
8,DHC,59,0,0,643,146060498,0,240417,218597,596881,0,84,51
8,DHC,42,0,0,643,146060498,0,241086,218597,596881,0,87,51
8,DHC,25,0,0,643,146060498,0,299106,275949,596881,0,103,64
8,DHC,31,0,0,643,146060498,0,310164,286252,596881,0,109,67
8,DHC,52,0,0,643,146060498,0,315334,290754,596881,0,113,68
8,DHC,21,0,0,643,146060498,0,316001,290754,596881,0,116,68
8,DHC,7,0,0,643,146060498,0,316691,290754,596881,0,119,68
8,DHC,26,0,0,643,146060498,0,321982,295263,596881,0,123,69
8,DHC,55,0,0,643,146060498,0,325746,295263,596881,0,126,69
