problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
1,DiscriminationTree,15,0,0,6,228,0,23,4,66,0,4,1
1,DiscriminationTree,49,0,0,10,740,0,101,26,137,0,8,2
1,DiscriminationTree,98,0,0,14,1668,0,166,46,219,0,12,3
1,DiscriminationTree,63,0,0,14,1668,0,232,46,219,0,15,3
1,DiscriminationTree,48,0,0,14,1668,0,334,46,219,0,18,3
1,DiscriminationTree,66,0,0,14,1668,0,406,46,219,0,21,3
1,DiscriminationTree,88,0,0,14,1668,0,481,46,219,0,24,3
1,DiscriminationTree,23,0,0,14,1668,0,562,46,219,0,27,3
1,DiscriminationTree,32,0,0,14,1668,0,655,46,219,0,30,3
1,DiscriminationTree,34,0,0,14,1668,0,730,46,219,0,33,3
1,DiscriminationTree,42,0,0,14,1668,0,797,46,219,0,36,3
1,DiscriminationTree,12,0,0,14,1668,0,863,46,219,0,39,3
1,DiscriminationTree,75,0,0,14,1668,0,938,46,219,0,42,3
1,DiscriminationTree,25,0,0,14,1668,0,1009,46,219,0,45,3
1,DiscriminationTree,44,0,0,14,1668,0,1081,46,219,0,48,3
1,DiscriminationTree,5,0,0,14,1668,0,1152,46,219,0,51,3
1,DiscriminationTree,26,0,0,14,1668,0,1223,46,219,0,54,3
1,DiscriminationTree,4,0,0,14,1668,0,1278,46,219,0,57,3
1,DiscriminationTree,29,0,0,14,1668,0,1349,46,219,0,60,3
1,DiscriminationTree,62,0,0,14,1668,0,1415,46,219,0,63,3
1,DiscriminationTree,53,0,0,14,1668,0,1486,46,219,0,66,3
1,DiscriminationTree,81,0,0,14,1668,0,1561,46,219,0,69,3
1,DiscriminationTree,54,0,0,14,1668,0,1594,46,219,0,72,3
1,DiscriminationTree,90,0,0,14,1668,0,1665,46,219,0,75,3
1,DiscriminationTree,17,0,0,14,1668,0,1710,46,219,0,78,3
1,DiscriminationTree,19,0,0,14,1668,0,1767,46,219,0,81,3
1,DiscriminationTree,91,0,0,14,1668,0,1833,46,219,0,84,3
1,DiscriminationTree,59,0,0,14,1668,0,1899,46,219,0,87,3
1,DiscriminationTree,84,0,0,14,1668,0,1954,46,219,0,90,3
1,DiscriminationTree,37,0,0,14,1668,0,2029,46,219,0,93,3
1,DiscriminationTree,58,0,0,14,1668,0,2084,46,219,0,96,3
1,DiscriminationTree,31,0,0,14,1668,0,2159,46,219,0,99,3
1,DiscriminationTree,57,0,0,14,1668,0,2230,46,219,0,102,3
1,DiscriminationTree,56,0,0,14,1668,0,2285,46,219,0,105,3
1,DiscriminationTree,65,0,0,14,1668,0,2360,46,219,0,108,3
1,DiscriminationTree,20,0,0,14,1668,0,2432,46,219,0,111,3
1,DiscriminationTree,33,0,0,14,1668,0,2516,46,219,0,114,3
1,DiscriminationTree,50,0,0,14,1668,0,2587,46,219,0,117,3
1,DiscriminationTree,61,0,0,14,1668,0,2620,46,219,0,120,3
1,DiscriminationTree,89,0,0,14,1668,0,2695,46,219,0,123,3
1,DiscriminationTree,39,0,0,14,1668,0,2755,46,219,0,126,3
1,DiscriminationTree,3,0,0,14,1668,0,2830,46,219,0,129,3
1,DiscriminationTree,47,0,0,14,1668,0,2902,46,219,0,132,3
1,DiscriminationTree,94,0,0,14,1668,0,2977,46,219,0,135,3
1,DiscriminationTree,93,0,0,14,1668,0,3043,46,219,0,138,3
1,DiscriminationTree,18,0,0,14,1668,0,3097,46,219,0,141,3
1,DiscriminationTree,27,0,0,14,1668,0,3175,46,219,0,144,3
1,DiscriminationTree,64,0,0,14,1668,0,3250,46,219,0,147,3
1,DiscriminationTree,73,0,0,14,1668,0,3316,46,219,0,150,3
1,DiscriminationTree,87,0,0,14,1668,0,3403,46,219,0,153,3
1,DiscriminationTree,38,0,0,14,1668,0,3474,46,219,0,156,3
1,DiscriminationTree,2,0,0,18,2182,33,3514,46,291,9,159,3
