problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
6,ExtensibleLStar,22,0,0,218,157583132,0,1654,1108,336617,0,4,1
6,ExtensibleLStar,78,0,0,225,309560787,0,3824,2485,887062,0,10,4
6,ExtensibleLStar,36,0,0,225,309560787,0,4376,2485,887062,0,13,4
6,ExtensibleLStar,57,0,0,225,309560787,0,5082,2485,887062,0,16,4
6,ExtensibleLStar,1,0,0,225,309560787,0,5796,2485,887062,0,19,4
6,ExtensibleLStar,97,0,0,225,309560787,0,6386,2485,887062,0,22,4
6,ExtensibleLStar,87,0,0,225,309560787,0,7094,2485,887062,0,25,4
6,ExtensibleLStar,52,0,0,225,309560787,0,8538,3623,887062,0,29,5
6,ExtensibleLStar,67,0,0,225,309560787,0,10874,5257,887062,0,34,7
6,ExtensibleLStar,31,0,0,225,309560787,0,11605,5257,887062,0,37,7
6,ExtensibleLStar,66,0,0,225,309560787,0,12099,5257,887062,0,40,7
6,ExtensibleLStar,81,0,0,225,309560787,0,13280,5730,887062,0,44,8
6,ExtensibleLStar,61,0,0,225,309560787,0,13785,5730,887062,0,47,8
6,ExtensibleLStar,30,0,0,225,309560787,0,14357,5730,887062,0,50,8
6,ExtensibleLStar,5,0,0,225,309560787,0,14994,5730,887062,0,53,8
6,ExtensibleLStar,94,0,0,225,309560787,0,15988,5730,887062,0,56,8
6,ExtensibleLStar,53,0,0,225,309560787,0,16961,5730,887062,0,59,8
6,ExtensibleLStar,14,0,0,225,309560787,0,17643,5730,887062,0,62,8
6,ExtensibleLStar,2,0,0,225,309560787,0,18349,5730,887062,0,65,8
6,ExtensibleLStar,50,0,0,225,309560787,0,18649,5730,887062,0,68,8
6,ExtensibleLStar,15,0,0,225,309560787,0,19355,5730,887062,0,71,8
6,ExtensibleLStar,51,0,0,225,309560787,0,19896,5730,887062,0,74,8
6,ExtensibleLStar,70,0,0,225,309560787,0,20896,5730,887062,0,77,8
6,ExtensibleLStar,59,0,0,225,309560787,0,22671,6869,887062,0,81,9
6,ExtensibleLStar,68,0,0,225,309560787,0,23377,6869,887062,0,84,9
6,ExtensibleLStar,32,0,0,225,309560787,0,23997,6869,887062,0,87,9
6,ExtensibleLStar,34,0,0,225,309560787,0,24703,6869,887062,0,90,9
6,ExtensibleLStar,10,0,0,225,309560787,0,25429,6869,887062,0,93,9
6,ExtensibleLStar,6,0,0,225,309560787,0,25940,6869,887062,0,96,9
6,ExtensibleLStar,38,0,0,225,309560787,0,26540,6869,887062,0,99,9
6,ExtensibleLStar,88,0,0,225,309560787,0,27246,6869,887062,0,102,9
6,ExtensibleLStar,21,0,0,225,309560787,0,27974,7326,887062,0,106,10
6,ExtensibleLStar,26,0,0,225,309560787,0,28250,7326,887062,0,109,10
6,ExtensibleLStar,13,0,0,225,309560787,0,28793,7326,887062,0,112,10
6,ExtensibleLStar,54,0,0,225,309560787,0,29393,7326,887062,0,115,10
6,ExtensibleLStar,60,0,0,225,309560787,0,30029,7326,887062,0,118,10
6,ExtensibleLStar,0,0,0,225,309560787,0,30735,7326,887062,0,121,10
6,ExtensibleLStar,18,0,0,225,309560787,0,31441,7326,887062,0,124,10
6,ExtensibleLStar,72,0,0,225,309560787,0,32435,7326,887062,0,127,10
6,ExtensibleLStar,17,0,0,225,309560787,0,33141,7326,887062,0,130,10
6,ExtensibleLStar,99,0,0,225,309560787,0,33385,7326,887062,0,133,10
6,ExtensibleLStar,25,0,0,225,309560787,0,34093,7326,887062,0,136,10
6,ExtensibleLStar,92,0,0,225,309560787,0,34799,7326,887062,0,139,10
6,ExtensibleLStar,74,0,0,225,309560787,0,35505,7326,887062,0,142,10
6,ExtensibleLStar,29,0,0,225,309560787,0,36211,7326,887062,0,145,10
6,ExtensibleLStar,85,0,0,225,309560787,0,36788,7326,887062,0,148,10
6,ExtensibleLStar,55,0,0,225,309560787,0,37370,7326,887062,0,151,10
6,ExtensibleLStar,82,0,0,225,309560787,0,37875,7326,887062,0,154,10
6,ExtensibleLStar,90,0,0,225,309560787,0,38869,7326,887062,0,157,10
6,ExtensibleLStar,11,0,0,225,309560787,0,39378,7326,887062,0,160,10
6,ExtensibleLStar,4,0,0,225,309560787,0,39931,7326,887062,0,163,10
6,ExtensibleLStar,27,0,0,225,309560787,0,40175,7326,887062,0,166,10
6,ExtensibleLStar,24,0,0,225,309560787,0,40881,7326,887062,0,169,10
6,ExtensibleLStar,84,0,0,225,309560787,0,41375,7326,887062,0,172,10
6,ExtensibleLStar,3,0,0,225,309560787,0,42081,7326,887062,0,175,10
6,ExtensibleLStar,62,0,0,225,309560787,0,42787,7326,887062,0,178,10
6,ExtensibleLStar,83,0,0,225,309560787,0,43424,7326,887062,0,181,10
