problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
7,KearnsVazirani,67,0,0,21,4563,0,62,14,674,0,6,3
7,KearnsVazirani,68,0,0,21,4563,0,110,14,674,0,9,3
7,KearnsVazirani,45,0,0,27,7197,0,237,51,972,0,13,4
7,KearnsVazirani,94,0,0,28,7677,0,628,244,1031,0,17,5
7,KearnsVazirani,48,0,0,28,7677,0,683,244,1031,0,20,5
7,KearnsVazirani,37,0,0,28,7677,0,738,244,1031,0,23,5
7,KearnsVazirani,28,0,0,29,8243,0,856,288,1098,0,27,6
7,KearnsVazirani,56,0,0,29,8243,0,912,288,1098,0,30,6
7,KearnsVazirani,41,0,0,29,8243,0,995,288,1098,0,33,6
7,KearnsVazirani,30,0,0,29,8243,0,1052,288,1098,0,36,6
7,KearnsVazirani,21,0,0,49,29856,0,1774,769,2549,0,41,8
7,KearnsVazirani,40,0,0,49,29856,0,1868,769,2549,0,44,8
7,KearnsVazirani,1,0,0,49,29856,0,1944,769,2549,0,47,8
7,KearnsVazirani,22,0,0,49,29856,0,2020,769,2549,0,50,8
7,KearnsVazirani,0,0,0,49,29856,0,2096,769,2549,0,53,8
7,KearnsVazirani,63,0,0,49,29856,0,2172,769,2549,0,56,8
7,KearnsVazirani,58,0,0,77,60841,0,3396,1834,4625,0,62,11
7,KearnsVazirani,49,0,0,86,66194,0,3824,2124,5276,0,68,14
7,KearnsVazirani,65,0,0,91,70658,0,4176,2336,5776,0,73,16
7,KearnsVazirani,50,0,0,91,70658,0,4313,2336,5776,0,76,16
7,KearnsVazirani,42,0,0,91,70658,0,4800,2336,5776,0,79,16
7,KearnsVazirani,86,0,0,92,73020,0,5128,2463,5910,0,83,17
7,KearnsVazirani,13,0,0,92,73020,0,5639,2463,5910,0,86,17
7,KearnsVazirani,74,0,0,92,73020,0,5774,2463,5910,0,89,17
7,KearnsVazirani,64,0,0,92,73020,0,5936,2463,5910,0,92,17
7,KearnsVazirani,39,0,0,92,73020,0,6056,2463,5910,0,95,17
7,KearnsVazirani,6,0,0,92,73020,0,6653,2463,5910,0,98,17
7,KearnsVazirani,55,0,0,92,73020,0,7202,2463,5910,0,101,17
7,KearnsVazirani,27,0,0,103,83909,0,7813,2916,6857,0,108,21
7,KearnsVazirani,10,0,0,103,83909,0,8360,2916,6857,0,111,21
7,KearnsVazirani,79,0,0,103,83909,0,8832,2916,6857,0,114,21
7,KearnsVazirani,52,0,0,103,83909,0,9289,2916,6857,0,117,21
7,KearnsVazirani,61,0,0,103,83909,0,9438,2916,6857,0,120,21
7,KearnsVazirani,16,0,0,103,83909,0,10101,2916,6857,0,123,21
7,KearnsVazirani,92,0,0,103,83909,0,10232,2916,6857,0,126,21
7,KearnsVazirani,29,0,0,103,83909,0,10898,2916,6857,0,129,21
7,KearnsVazirani,51,0,0,103,83909,0,11029,2916,6857,0,132,21
7,KearnsVazirani,5,0,0,103,83909,0,11160,2916,6857,0,135,21
7,KearnsVazirani,9,0,0,103,83909,0,11617,2916,6857,0,138,21
7,KearnsVazirani,82,0,0,103,83909,0,11811,2916,6857,0,141,21
7,KearnsVazirani,70,0,0,103,83909,0,11984,2916,6857,0,144,21
7,KearnsVazirani,93,0,0,103,83909,0,12115,2916,6857,0,147,21
7,KearnsVazirani,95,0,0,103,83909,0,12662,2916,6857,0,150,21
7,KearnsVazirani,57,0,0,103,83909,0,13313,2916,6857,0,153,21
7,KearnsVazirani,98,0,0,103,83909,0,13462,2916,6857,0,156,21
7,KearnsVazirani,35,0,0,109,111130,0,14328,3534,7862,0,161,23
7,KearnsVazirani,43,0,0,109,111130,0,14483,3534,7862,0,164,23
7,KearnsVazirani,90,0,0,109,111130,0,14644,3534,7862,0,167,23
7,KearnsVazirani,14,0,0,134,133690,0,15539,4237,9937,0,175,28
7,KearnsVazirani,23,0,0,134,133690,0,16250,4237,9937,0,178,28
7,KearnsVazirani,18,0,0,134,133690,0,16952,4237,9937,0,181,28
7,KearnsVazirani,60,0,0,134,133690,0,17174,4237,9937,0,184,28
7,KearnsVazirani,69,0,0,134,133690,0,17336,4237,9937,0,187,28
7,KearnsVazirani,26,0,0,134,133690,0,17513,4237,9937,0,190,28
7,KearnsVazirani,47,0,0,170,157718,0,19114,5598,12287,0,200,35
7,KearnsVazirani,4,0,0,170,157718,0,19330,5598,12287,0,203,35
7,KearnsVazirani,99,0,0,173,162839,0,19748,5791,12579,0,207,36
