problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
7,ExtensibleLStar,9,0,0,569,308305812,0,4583,2262,338892,0,4,1
7,ExtensibleLStar,22,0,0,569,308305812,0,5180,2262,338892,0,7,1
7,ExtensibleLStar,39,0,0,569,308305812,0,5777,2262,338892,0,10,1
7,ExtensibleLStar,57,0,0,569,308305812,0,9224,2262,338892,0,13,1
7,ExtensibleLStar,1,0,0,569,308305812,0,9821,2262,338892,0,16,1
7,ExtensibleLStar,86,0,0,586,470767458,0,12356,4102,693465,0,22,4
7,ExtensibleLStar,48,0,0,586,470767458,0,12970,4102,693465,0,25,4
7,ExtensibleLStar,52,0,0,586,470767458,0,15359,4102,693465,0,28,4
7,ExtensibleLStar,28,0,0,586,470767458,0,15991,4102,693465,0,31,4
7,ExtensibleLStar,63,0,0,586,470767458,0,16605,4102,693465,0,34,4
7,ExtensibleLStar,67,0,0,586,470767458,0,17219,4102,693465,0,37,4
7,ExtensibleLStar,16,0,0,586,470767458,0,20780,4102,693465,0,40,4
7,ExtensibleLStar,56,0,0,586,470767458,0,21394,4102,693465,0,43,4
7,ExtensibleLStar,61,0,0,586,470767458,0,22026,4102,693465,0,46,4
7,ExtensibleLStar,30,0,0,586,470767458,0,22640,4102,693465,0,49,4
7,ExtensibleLStar,5,0,0,586,470767458,0,23254,4102,693465,0,52,4
7,ExtensibleLStar,40,0,0,586,470767458,0,23901,4102,693465,0,55,4
7,ExtensibleLStar,95,0,0,586,470767458,0,26863,4102,693465,0,58,4
7,ExtensibleLStar,94,0,0,586,470767458,0,30409,4102,693465,0,61,4
7,ExtensibleLStar,93,0,0,586,470767458,0,31023,4102,693465,0,64,4
7,ExtensibleLStar,14,0,0,586,470767458,0,31667,4102,693465,0,67,4
7,ExtensibleLStar,41,0,0,586,470767458,0,32347,4102,693465,0,70,4
7,ExtensibleLStar,50,0,0,586,470767458,0,32979,4102,693465,0,73,4
7,ExtensibleLStar,45,0,0,586,470767458,0,33644,4102,693465,0,76,4
7,ExtensibleLStar,51,0,0,586,470767458,0,34258,4102,693465,0,79,4
7,ExtensibleLStar,70,0,0,586,470767458,0,34914,4102,693465,0,82,4
7,ExtensibleLStar,47,0,0,594,531837300,0,36184,4708,836496,0,86,5
7,ExtensibleLStar,68,0,0,594,531837300,0,36806,4708,836496,0,89,5
7,ExtensibleLStar,58,0,0,594,531837300,0,37482,4708,836496,0,92,5
7,ExtensibleLStar,10,0,0,594,531837300,0,40484,4708,836496,0,95,5
7,ExtensibleLStar,69,0,0,594,531837300,0,41106,4708,836496,0,98,5
7,ExtensibleLStar,6,0,0,594,531837300,0,44715,4708,836496,0,101,5
7,ExtensibleLStar,43,0,0,594,531837300,0,45355,4708,836496,0,104,5
7,ExtensibleLStar,49,0,0,594,531837300,0,46001,4708,836496,0,107,5
7,ExtensibleLStar,21,0,0,594,531837300,0,48422,4708,836496,0,110,5
7,ExtensibleLStar,23,0,0,594,531837300,0,51433,4708,836496,0,113,5
7,ExtensibleLStar,26,0,0,594,531837300,0,52070,4708,836496,0,116,5
7,ExtensibleLStar,13,0,0,594,531837300,0,55091,4708,836496,0,119,5
7,ExtensibleLStar,35,0,0,594,531837300,0,57569,4708,836496,0,122,5
7,ExtensibleLStar,98,0,0,594,531837300,0,58209,4708,836496,0,125,5
7,ExtensibleLStar,60,0,0,594,531837300,0,58891,4708,836496,0,128,5
7,ExtensibleLStar,0,0,0,594,531837300,0,59513,4708,836496,0,131,5
7,ExtensibleLStar,18,0,0,594,531837300,0,62515,4708,836496,0,134,5
7,ExtensibleLStar,99,0,0,594,531837300,0,63197,4708,836496,0,137,5
7,ExtensibleLStar,65,0,0,594,531837300,0,63840,4708,836496,0,140,5
7,ExtensibleLStar,92,0,0,594,531837300,0,64462,4708,836496,0,143,5
7,ExtensibleLStar,74,0,0,594,531837300,0,65099,4708,836496,0,146,5
7,ExtensibleLStar,29,0,0,594,531837300,0,68711,4708,836496,0,149,5
7,ExtensibleLStar,37,0,0,594,531837300,0,69333,4708,836496,0,152,5
7,ExtensibleLStar,55,0,0,594,531837300,0,72392,4708,836496,0,155,5
7,ExtensibleLStar,64,0,0,594,531837300,0,73056,4708,836496,0,158,5
7,ExtensibleLStar,42,0,0,594,531837300,0,76058,4708,836496,0,161,5
7,ExtensibleLStar,82,0,0,594,531837300,0,76743,4708,836496,0,164,5
7,ExtensibleLStar,90,0,0,594,531837300,0,77389,4708,836496,0,167,5
7,ExtensibleLStar,79,0,0,594,531837300,0,79825,4708,836496,0,170,5
7,ExtensibleLStar,4,0,0,594,531837300,0,80465,4708,836496,0,173,5
7,ExtensibleLStar,27,0,0,594,531837300,0,81114,4708,836496,0,176,5
