problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
5,DHC,99,0,0,232,1558367,0,518,235,105446,0,4,1
5,DHC,30,0,0,232,1558367,0,2200,1628,105446,0,8,2
5,DHC,69,0,0,232,1558367,0,2477,1628,105446,0,11,2
5,DHC,76,0,0,232,1558367,0,2763,1628,105446,0,14,2
5,DHC,94,0,0,232,1558367,0,3049,1628,105446,0,17,2
5,DHC,44,0,0,232,1558367,0,3362,1628,105446,0,20,2
5,DHC,51,0,0,232,1558367,0,3648,1628,105446,0,23,2
5,DHC,34,0,0,232,1558367,0,4383,1628,105446,0,26,2
5,DHC,60,0,0,232,1558367,0,4693,1628,105446,0,29,2
5,DHC,62,0,0,232,1558367,0,6395,3023,105446,0,33,3
5,DHC,53,0,0,232,1558367,0,6717,3023,105446,0,36,3
5,DHC,72,0,0,232,1558367,0,6991,3023,105446,0,39,3
5,DHC,32,0,0,232,1558367,0,9610,5368,105446,0,45,6
5,DHC,81,0,0,232,1558367,0,13268,8695,105446,0,53,11
5,DHC,97,0,0,232,1558367,0,14944,10088,105446,0,57,12
5,DHC,12,0,0,232,1558367,0,15237,10088,105446,0,60,12
5,DHC,82,0,0,232,1558367,0,15520,10088,105446,0,63,12
5,DHC,74,0,0,232,1558367,0,15797,10088,105446,0,66,12
5,DHC,45,0,0,232,1558367,0,16074,10088,105446,0,69,12
5,DHC,35,0,0,232,1558367,0,16342,10088,105446,0,72,12
5,DHC,24,0,0,232,1558367,0,16625,10088,105446,0,75,12
5,DHC,38,0,0,232,1558367,0,20339,11966,105446,0,80,14
5,DHC,65,0,0,232,1558367,0,23014,13835,105446,0,85,16
5,DHC,86,0,0,232,1558367,0,23306,13835,105446,0,88,16
5,DHC,0,0,0,232,1558367,0,24882,13835,105446,0,91,16
5,DHC,42,0,0,232,1558367,0,25150,13835,105446,0,94,16
5,DHC,8,0,0,232,1558367,0,25433,13835,105446,0,97,16
5,DHC,22,0,0,232,1558367,0,25689,13835,105446,0,100,16
5,DHC,18,0,0,232,1558367,0,25999,13835,105446,0,103,16
5,DHC,68,0,0,232,1558367,0,26285,13835,105446,0,106,16
5,DHC,93,0,0,232,1558367,0,26568,13835,105446,0,109,16
5,DHC,48,0,0,232,1558367,0,26836,13835,105446,0,112,16
5,DHC,98,0,0,232,1558367,0,29908,16621,105446,0,117,18
5,DHC,37,0,0,232,1558367,0,30176,16621,105446,0,120,18
5,DHC,41,0,0,232,1558367,0,32142,16621,105446,0,123,18
5,DHC,64,0,0,232,1558367,0,32419,16621,105446,0,126,18
5,DHC,23,0,0,232,1558367,0,32735,16621,105446,0,129,18
5,DHC,4,0,0,232,1558367,0,33000,16621,105446,0,132,18
5,DHC,63,0,0,232,1558367,0,33328,16621,105446,0,135,18
5,DHC,67,0,0,232,1558367,0,35014,18015,105446,0,139,19
5,DHC,16,0,0,232,1558367,0,35309,18015,105446,0,142,19
5,DHC,20,0,0,232,1558367,0,35613,18015,105446,0,145,19
5,DHC,7,0,0,232,1558367,0,40093,22200,105446,0,151,22
5,DHC,1,0,0,232,1558367,0,40391,22200,105446,0,154,22
5,DHC,46,0,0,232,1558367,0,40659,22200,105446,0,157,22
5,DHC,92,0,0,232,1558367,0,42824,24079,105446,0,162,24
5,DHC,13,0,0,232,1558367,0,44400,24079,105446,0,165,24
5,DHC,58,0,0,232,1558367,0,44683,24079,105446,0,168,24
5,DHC,79,0,0,232,1558367,0,44966,24079,105446,0,171,24
