problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
3,ExtensibleLStar,9,0,0,39,50790,0,105,0,9376,0,3,0
3,ExtensibleLStar,78,0,0,39,50790,0,418,240,9376,0,8,2
3,ExtensibleLStar,57,0,0,39,50790,0,485,240,9376,0,11,2
3,ExtensibleLStar,87,0,0,39,50790,0,680,365,9376,0,15,3
3,ExtensibleLStar,52,0,0,39,50790,0,759,365,9376,0,18,3
3,ExtensibleLStar,28,0,0,39,50790,0,936,365,9376,0,21,3
3,ExtensibleLStar,66,0,0,39,50790,0,1299,614,9376,0,26,5
3,ExtensibleLStar,61,0,0,39,50790,0,1617,865,9376,0,31,7
3,ExtensibleLStar,46,0,0,39,50790,0,2063,1241,9376,0,37,10
3,ExtensibleLStar,91,0,0,39,50790,0,2495,1607,9376,0,43,13
3,ExtensibleLStar,45,0,0,39,50790,0,2687,1607,9376,0,46,13
3,ExtensibleLStar,89,0,0,39,50790,0,3312,2096,9376,0,53,17
3,ExtensibleLStar,7,0,0,39,50790,0,3382,2096,9376,0,56,17
3,ExtensibleLStar,68,0,0,39,50790,0,3455,2096,9376,0,59,17
3,ExtensibleLStar,43,0,0,39,50790,0,3760,2337,9376,0,64,19
3,ExtensibleLStar,21,0,0,39,50790,0,3952,2457,9376,0,68,20
3,ExtensibleLStar,23,0,0,39,50790,0,4034,2457,9376,0,71,20
3,ExtensibleLStar,13,0,0,39,50790,0,4233,2577,9376,0,75,21
3,ExtensibleLStar,35,0,0,39,50790,0,4303,2577,9376,0,78,21
3,ExtensibleLStar,54,0,0,39,50790,0,4378,2577,9376,0,81,21
3,ExtensibleLStar,60,0,0,39,50790,0,4448,2577,9376,0,84,21
3,ExtensibleLStar,29,0,0,39,50790,0,4918,2968,9376,0,90,24
3,ExtensibleLStar,64,0,0,39,50790,0,5111,3091,9376,0,94,25
3,ExtensibleLStar,90,0,0,39,50790,0,5175,3091,9376,0,97,25
3,ExtensibleLStar,79,0,0,39,50790,0,5389,3221,9376,0,101,26
3,ExtensibleLStar,11,0,0,39,50790,0,5465,3221,9376,0,104,26
3,ExtensibleLStar,27,0,0,39,50790,0,5535,3221,9376,0,107,26
3,ExtensibleLStar,84,0,0,39,50790,0,5602,3221,9376,0,110,26
