problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
7,DiscriminationTree,49,0,0,85,66264,0,451,318,3841,0,11,8
7,DiscriminationTree,98,0,0,85,66264,0,581,318,3841,0,14,8
7,DiscriminationTree,52,0,0,120,121011,0,1212,424,5756,0,18,9
7,DiscriminationTree,0,0,0,120,121011,0,1359,424,5756,0,21,9
7,DiscriminationTree,63,0,0,120,121011,0,1506,424,5756,0,24,9
7,DiscriminationTree,41,0,0,242,429836,0,2538,1112,12660,0,30,12
7,DiscriminationTree,48,0,0,242,429836,0,2807,1112,12660,0,33,12
7,DiscriminationTree,16,0,0,242,429836,0,4304,1112,12660,0,36,12
7,DiscriminationTree,23,0,0,242,429836,0,4600,1112,12660,0,39,12
7,DiscriminationTree,6,0,0,242,429836,0,6097,1112,12660,0,42,12
7,DiscriminationTree,60,0,0,242,429836,0,6417,1112,12660,0,45,12
7,DiscriminationTree,45,0,0,267,552356,0,8090,2440,13928,0,50,14
7,DiscriminationTree,42,0,0,267,552356,0,8402,2440,13928,0,53,14
7,DiscriminationTree,5,0,0,267,552356,0,8696,2440,13928,0,56,14
7,DiscriminationTree,21,0,0,267,552356,0,9809,2440,13928,0,59,14
7,DiscriminationTree,26,0,0,267,552356,0,10118,2440,13928,0,62,14
7,DiscriminationTree,4,0,0,267,552356,0,10430,2440,13928,0,65,14
7,DiscriminationTree,67,0,0,267,552356,0,10724,2440,13928,0,68,14
7,DiscriminationTree,28,0,0,267,552356,0,11036,2440,13928,0,71,14
7,DiscriminationTree,29,0,0,267,552356,0,12686,2440,13928,0,74,14
7,DiscriminationTree,92,0,0,267,552356,0,12980,2440,13928,0,77,14
7,DiscriminationTree,69,0,0,267,552356,0,13275,2440,13928,0,80,14
7,DiscriminationTree,95,0,0,267,552356,0,13587,2440,13928,0,83,14
7,DiscriminationTree,90,0,0,267,552356,0,13908,2440,13928,0,86,14
7,DiscriminationTree,68,0,0,267,552356,0,14202,2440,13928,0,89,14
7,DiscriminationTree,43,0,0,267,552356,0,14514,2440,13928,0,92,14
7,DiscriminationTree,10,0,0,267,552356,0,14826,2440,13928,0,95,14
7,DiscriminationTree,37,0,0,267,552356,0,15120,2440,13928,0,98,14
7,DiscriminationTree,58,0,0,352,1142121,0,18473,5290,18586,0,104,17
7,DiscriminationTree,14,0,0,368,1214018,0,19647,6039,19410,0,109,19
7,DiscriminationTree,57,0,0,368,1214018,0,21888,6039,19410,0,112,19
7,DiscriminationTree,56,0,0,368,1214018,0,22283,6039,19410,0,115,19
7,DiscriminationTree,40,0,0,368,1214018,0,22696,6039,19410,0,118,19
7,DiscriminationTree,65,0,0,369,1226529,0,23498,6424,19476,0,122,20
7,DiscriminationTree,55,0,0,369,1226529,0,23969,6424,19476,0,125,20
7,DiscriminationTree,70,0,0,369,1226529,0,24410,6424,19476,0,128,20
7,DiscriminationTree,9,0,0,369,1226529,0,25931,6424,19476,0,131,20
7,DiscriminationTree,13,0,0,369,1226529,0,28196,6424,19476,0,134,20
7,DiscriminationTree,86,0,0,369,1226529,0,28673,6424,19476,0,137,20
7,DiscriminationTree,74,0,0,369,1226529,0,29085,6424,19476,0,140,20
7,DiscriminationTree,82,0,0,369,1226529,0,29544,6424,19476,0,143,20
7,DiscriminationTree,35,0,0,369,1226529,0,31122,6424,19476,0,146,20
7,DiscriminationTree,50,0,0,369,1226529,0,31536,6424,19476,0,149,20
7,DiscriminationTree,99,0,0,386,1318561,0,32399,6813,20294,0,153,21
7,DiscriminationTree,61,0,0,386,1318561,0,32831,6813,20294,0,156,21
7,DiscriminationTree,39,0,0,386,1318561,0,33244,6813,20294,0,159,21
7,DiscriminationTree,47,0,0,386,1318561,0,33699,6813,20294,0,162,21
7,DiscriminationTree,94,0,0,386,1318561,0,36045,6813,20294,0,165,21
7,DiscriminationTree,93,0,0,386,1318561,0,36458,6813,20294,0,168,21
7,DiscriminationTree,18,0,0,386,1318561,0,38804,6813,20294,0,171,21
7,DiscriminationTree,27,0,0,386,1318561,0,39244,6813,20294,0,174,21
7,DiscriminationTree,22,0,0,386,1318561,0,39657,6813,20294,0,177,21
7,DiscriminationTree,64,0,0,386,1318561,0,40112,6813,20294,0,180,21
7,DiscriminationTree,30,0,0,386,1318561,0,40526,6813,20294,0,183,21
7,DiscriminationTree,51,0,0,386,1318561,0,40939,6813,20294,0,186,21
7,DiscriminationTree,1,0,0,386,1318561,0,41352,6813,20294,0,189,21
7,DiscriminationTree,79,0,0,410,1519172,0,45094,8855,21600,0,194,23
