problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
4,TTT,39,0,0,33,9449,0,246,144,1761,0,10,7
4,TTT,17,0,0,57,20896,0,1421,980,3660,0,17,11
4,TTT,66,0,0,81,32755,0,2391,1756,5573,0,23,14
4,TTT,77,0,0,81,32755,0,2571,1756,5573,0,26,14
4,TTT,9,0,0,90,37518,0,4953,4020,6293,0,34,19
4,TTT,83,0,0,90,37518,0,5157,4020,6293,0,37,19
4,TTT,16,0,0,90,37518,0,5355,4020,6293,0,40,19
4,TTT,34,0,0,91,37968,0,5649,4207,6355,0,44,20
4,TTT,80,0,0,91,37968,0,5849,4207,6355,0,47,20
4,TTT,56,0,0,91,37968,0,6049,4207,6355,0,50,20
4,TTT,45,0,0,91,37968,0,6258,4207,6355,0,53,20
4,TTT,28,0,0,91,37968,0,6757,4207,6355,0,56,20
4,TTT,2,0,0,91,37968,0,6959,4207,6355,0,59,20
4,TTT,10,0,0,91,37968,0,7265,4207,6355,0,62,20
4,TTT,43,0,0,91,37968,0,7465,4207,6355,0,65,20
4,TTT,92,0,0,91,37968,0,7674,4207,6355,0,68,20
4,TTT,96,0,0,91,37968,0,7883,4207,6355,0,71,20
4,TTT,12,0,0,91,37968,0,8189,4207,6355,0,74,20
4,TTT,72,0,0,91,37968,0,8305,4207,6355,0,77,20
4,TTT,35,0,0,91,37968,0,8412,4207,6355,0,80,20
4,TTT,60,0,0,91,37968,0,8612,4207,6355,0,83,20
4,TTT,21,0,0,104,45866,0,10370,5739,7499,0,94,28
4,TTT,49,0,0,104,45866,0,10508,5739,7499,0,97,28
4,TTT,37,0,0,104,45866,0,10628,5739,7499,0,100,28
4,TTT,84,0,0,104,45866,0,10854,5739,7499,0,103,28
4,TTT,22,0,0,104,45866,0,11428,5739,7499,0,106,28
4,TTT,14,0,0,104,45866,0,11993,5739,7499,0,109,28
4,TTT,97,0,0,104,45866,0,12221,5739,7499,0,112,28
4,TTT,58,0,0,104,45866,0,12347,5739,7499,0,115,28
4,TTT,85,0,0,104,45866,0,12470,5739,7499,0,118,28
4,TTT,36,0,0,104,45866,0,12698,5739,7499,0,121,28
4,TTT,94,0,0,104,45866,0,12938,5739,7499,0,124,28
4,TTT,89,0,0,104,45866,0,13164,5739,7499,0,127,28
4,TTT,27,0,0,104,45866,0,13390,5739,7499,0,130,28
4,TTT,95,0,0,104,45866,0,13513,5739,7499,0,133,28
4,TTT,52,0,0,108,47670,0,15206,6832,7790,0,138,30
4,TTT,5,0,0,108,47670,0,15440,6832,7790,0,141,30
4,TTT,91,0,0,108,47670,0,15570,6832,7790,0,144,30
4,TTT,25,0,0,108,47670,0,15813,6832,7790,0,147,30
4,TTT,24,0,0,108,47670,0,16047,6832,7790,0,150,30
4,TTT,33,0,0,108,47670,0,16398,6832,7790,0,153,30
4,TTT,64,0,0,108,47670,0,16634,6832,7790,0,156,30
4,TTT,1,0,0,108,47670,0,17219,6832,7790,0,159,30
4,TTT,38,0,0,108,47670,0,17462,6832,7790,0,162,30
4,TTT,76,0,0,108,47670,0,17807,6832,7790,0,165,30
4,TTT,4,0,0,108,47670,0,18188,6832,7790,0,168,30
4,TTT,78,0,0,108,47670,0,18424,6832,7790,0,171,30
4,TTT,42,0,0,108,47670,0,18548,6832,7790,0,174,30
4,TTT,50,0,0,108,47670,0,18784,6832,7790,0,177,30
4,TTT,87,0,0,108,47670,0,19018,6832,7790,0,180,30
4,TTT,93,0,0,108,47670,0,19261,6832,7790,0,183,30
4,TTT,3,0,0,108,47670,0,19615,6832,7790,0,186,30
4,TTT,65,0,0,108,47670,0,19972,6832,7790,0,189,30
4,TTT,29,0,0,108,47670,0,20215,6832,7790,0,192,30
4,TTT,57,0,0,108,47670,0,20794,6832,7790,0,195,30
4,TTT,7,0,0,108,47670,0,21028,6832,7790,0,198,30
4,TTT,98,0,0,108,47670,0,21274,6832,7790,0,201,30
4,TTT,44,0,0,122,56004,0,23534,8888,9037,0,209,35
4,TTT,61,0,0,122,56004,0,24106,8888,9037,0,212,35
4,TTT,32,0,0,122,56004,0,24490,8888,9037,0,215,35
4,TTT,81,0,0,122,56004,0,24752,8888,9037,0,218,35
4,TTT,41,0,0,122,56004,0,24893,8888,9037,0,221,35
4,TTT,99,0,0,122,56004,0,25040,8888,9037,0,224,35
4,TTT,86,0,0,122,56004,0,25722,8888,9037,0,227,35
4,TTT,19,0,0,122,56004,0,26377,8888,9037,0,230,35
4,TTT,48,0,0,122,56004,0,26641,8888,9037,0,233,35
4,TTT,71,0,0,122,56004,0,26909,8888,9037,0,236,35
4,TTT,68,0,0,122,56004,0,27171,8888,9037,0,239,35
4,TTT,47,0,0,122,56004,0,27315,8888,9037,0,242,35
