problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
6,KearnsVazirani,94,0,0,92,145962,0,6173,5711,10362,0,43,40
6,KearnsVazirani,59,0,0,92,145962,0,7016,6184,10362,0,47,41
6,KearnsVazirani,84,0,0,92,145962,0,7432,6372,10362,0,51,42
6,KearnsVazirani,30,0,0,93,148177,0,10304,8936,10530,0,64,52
6,KearnsVazirani,67,10,10,94,150760,0,10945,9137,10759,0,68,53
6,KearnsVazirani,38,0,0,95,151875,0,15433,13285,10877,0,86,68
6,KearnsVazirani,21,0,0,95,151875,0,16063,13774,10877,0,90,69
6,KearnsVazirani,22,0,0,95,151875,0,16755,14166,10877,0,95,71
6,KearnsVazirani,11,4,4,97,155598,0,17638,14796,11134,0,101,74
6,KearnsVazirani,50,0,0,111,171400,0,47366,44338,12972,0,209,179
6,KearnsVazirani,13,0,0,111,171400,0,47681,44338,12972,0,212,179
6,KearnsVazirani,6,0,0,111,171400,0,48642,45016,12972,0,218,182
6,KearnsVazirani,55,0,0,111,171400,0,49224,45244,12972,0,222,183
6,KearnsVazirani,54,0,0,111,171400,0,49596,45244,12972,0,225,183
6,KearnsVazirani,27,0,0,111,171400,0,49726,45244,12972,0,228,183
6,KearnsVazirani,10,0,0,111,171400,0,50224,45244,12972,0,231,183
6,KearnsVazirani,53,0,0,111,171400,0,50741,45244,12972,0,234,183
6,KearnsVazirani,52,0,0,112,173821,0,56612,50922,13146,0,257,203
6,KearnsVazirani,36,0,0,112,173821,0,56938,50922,13146,0,260,203
6,KearnsVazirani,61,0,0,112,173821,0,57217,50922,13146,0,263,203
6,KearnsVazirani,51,0,0,112,173821,0,58235,51625,13146,0,269,206
6,KearnsVazirani,66,0,0,112,173821,0,58503,51625,13146,0,272,206
6,KearnsVazirani,5,0,0,112,173821,0,58914,51625,13146,0,275,206
6,KearnsVazirani,32,0,0,112,173821,0,59308,51625,13146,0,278,206
6,KearnsVazirani,82,0,0,112,173821,0,59587,51625,13146,0,281,206
6,KearnsVazirani,70,0,0,112,173821,0,60135,51625,13146,0,284,206
6,KearnsVazirani,31,0,0,114,176363,0,67372,58353,13450,0,311,230
6,KearnsVazirani,85,0,0,114,176363,0,67959,58585,13450,0,315,231
6,KearnsVazirani,72,0,0,114,176363,0,68509,58585,13450,0,318,231
6,KearnsVazirani,90,0,0,114,176363,0,69059,58585,13450,0,321,231
6,KearnsVazirani,97,0,0,114,176363,0,69427,58585,13450,0,324,231
6,KearnsVazirani,14,0,0,114,176363,0,69887,58585,13450,0,327,231
6,KearnsVazirani,60,0,0,114,176363,0,70533,58817,13450,0,331,232
6,KearnsVazirani,26,0,0,114,176363,0,70698,58817,13450,0,334,232
6,KearnsVazirani,83,0,0,114,176363,0,71113,58817,13450,0,337,232
6,KearnsVazirani,4,0,0,114,176363,0,71444,58817,13450,0,340,232
6,KearnsVazirani,99,0,0,114,176363,0,71809,59049,13450,0,344,233
6,KearnsVazirani,81,24,24,122,185213,244,94504,81242,14575,75,425,311
6,KearnsVazirani,68,16,16,122,185213,244,95004,81242,14575,75,428,311
6,KearnsVazirani,62,16,16,122,185213,244,96127,81865,14575,75,432,312
6,KearnsVazirani,2,16,16,122,185213,244,96627,81865,14575,75,435,312
6,KearnsVazirani,1,13,13,122,185213,244,98391,83121,14575,75,440,314
6,KearnsVazirani,17,13,13,122,185213,244,98891,83121,14575,75,443,314
6,KearnsVazirani,0,13,13,122,185213,244,99391,83121,14575,75,446,314
6,KearnsVazirani,24,12,12,122,185213,244,100172,83402,14575,75,450,315
6,KearnsVazirani,25,12,12,122,185213,244,100674,83402,14575,75,453,315
6,KearnsVazirani,88,12,12,122,185213,244,101174,83402,14575,75,456,315
6,KearnsVazirani,3,6,6,122,185213,244,101926,83654,14575,75,460,316
6,KearnsVazirani,74,6,6,122,185213,244,102426,83654,14575,75,463,316
6,KearnsVazirani,15,6,6,122,185213,244,102926,83654,14575,75,466,316
6,KearnsVazirani,87,6,6,122,185213,244,103428,83654,14575,75,469,316
6,KearnsVazirani,92,5,5,122,185213,244,104195,83921,14575,75,473,317
6,KearnsVazirani,29,5,5,122,185213,244,104695,83921,14575,75,476,317
6,KearnsVazirani,57,4,4,122,185213,244,105456,84182,14575,75,480,318
6,KearnsVazirani,18,4,4,122,185213,244,105956,84182,14575,75,483,318
6,KearnsVazirani,34,4,4,122,185213,244,106456,84182,14575,75,486,318
6,KearnsVazirani,78,10,10,137,198414,3901,133378,110487,16487,792,545,374
