problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
1,RivestSchapire,20,0,0,19,7760,0,171,84,401,0,6,3
1,RivestSchapire,31,0,0,19,7760,0,266,84,401,0,9,3
1,RivestSchapire,37,0,0,19,7760,0,356,84,401,0,12,3
1,RivestSchapire,34,0,0,19,7760,0,451,84,401,0,15,3
1,RivestSchapire,94,0,0,19,7760,0,541,84,401,0,18,3
1,RivestSchapire,84,0,0,19,7760,0,606,84,401,0,21,3
1,RivestSchapire,50,0,0,19,7760,0,697,84,401,0,24,3
1,RivestSchapire,26,0,0,19,7760,0,788,84,401,0,27,3
1,RivestSchapire,75,0,0,19,7760,0,883,84,401,0,30,3
1,RivestSchapire,61,0,0,19,7760,0,921,84,401,0,33,3
1,RivestSchapire,65,0,0,19,7760,0,1011,84,401,0,36,3
1,RivestSchapire,29,0,0,19,7760,0,1102,84,401,0,39,3
1,RivestSchapire,64,0,0,19,7760,0,1197,84,401,0,42,3
1,RivestSchapire,54,0,0,19,7760,0,1235,84,401,0,45,3
1,RivestSchapire,59,0,0,19,7760,0,1321,84,401,0,48,3
1,RivestSchapire,3,0,0,19,7760,0,1416,84,401,0,51,3
1,RivestSchapire,38,0,0,19,7760,0,1507,84,401,0,54,3
1,RivestSchapire,93,0,0,19,7760,0,1593,84,401,0,57,3
1,RivestSchapire,17,0,0,19,7760,0,1643,84,401,0,60,3
1,RivestSchapire,44,0,0,19,7760,0,1730,84,401,0,63,3
1,RivestSchapire,91,0,0,19,7760,0,1816,84,401,0,66,3
1,RivestSchapire,89,0,0,19,7760,0,1906,84,401,0,69,3
1,RivestSchapire,12,0,0,19,7760,0,1992,84,401,0,72,3
1,RivestSchapire,39,0,0,21,11967,0,2098,123,554,0,76,4
1,RivestSchapire,48,0,0,21,11967,0,2228,123,554,0,79,4
1,RivestSchapire,42,0,0,21,11967,0,2309,123,554,0,82,4
1,RivestSchapire,49,0,0,21,11967,0,2409,123,554,0,85,4
1,RivestSchapire,57,0,0,21,11967,0,2508,123,554,0,88,4
1,RivestSchapire,87,0,0,21,11967,0,2623,123,554,0,91,4
1,RivestSchapire,5,0,0,21,11967,0,2722,123,554,0,94,4
1,RivestSchapire,66,0,0,21,11967,0,2822,123,554,0,97,4
1,RivestSchapire,18,0,0,21,11967,0,2890,123,554,0,100,4
1,RivestSchapire,56,0,0,21,11967,0,2959,123,554,0,103,4
1,RivestSchapire,32,0,0,21,11967,0,3080,123,554,0,106,4
1,RivestSchapire,4,0,0,21,11967,0,3149,123,554,0,109,4
1,RivestSchapire,47,0,0,21,11967,0,3242,123,554,0,112,4
1,RivestSchapire,19,0,0,21,11967,0,3306,123,554,0,115,4
1,RivestSchapire,33,0,0,21,11967,0,3418,123,554,0,118,4
1,RivestSchapire,58,0,0,21,11967,0,3487,123,554,0,121,4
1,RivestSchapire,98,0,0,21,11967,0,3539,123,554,0,124,4
1,RivestSchapire,15,0,0,21,11967,0,3579,123,554,0,127,4
1,RivestSchapire,63,0,0,21,11967,0,3673,123,554,0,130,4
1,RivestSchapire,23,0,0,21,11967,0,3775,123,554,0,133,4
1,RivestSchapire,90,0,0,21,11967,0,3874,123,554,0,136,4
1,RivestSchapire,27,0,0,21,11967,0,3980,123,554,0,139,4
1,RivestSchapire,53,0,0,21,11967,0,4079,123,554,0,142,4
1,RivestSchapire,62,0,0,21,11967,0,4173,123,554,0,145,4
1,RivestSchapire,88,0,0,21,11967,0,4276,123,554,0,148,4
1,RivestSchapire,73,0,0,21,11967,0,4370,123,554,0,151,4
1,RivestSchapire,2,0,0,21,11967,0,4413,123,554,0,154,4
1,RivestSchapire,25,0,0,21,11967,0,4512,123,554,0,157,4
1,RivestSchapire,81,0,0,21,11967,0,4615,123,554,0,160,4
