problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
6,ADT,11,0,0,115,68153,0,1193,850,4431,0,13,8
6,ADT,38,0,0,115,68153,0,1809,1086,4431,0,17,9
6,ADT,25,1,1,130,95548,0,2829,1332,6503,0,23,10
6,ADT,3,0,0,153,143430,0,5719,3404,7583,0,34,16
6,ADT,55,0,0,153,143430,0,6157,3404,7583,0,37,16
6,ADT,94,0,0,153,143430,0,6863,3404,7583,0,40,16
6,ADT,6,0,0,153,143430,0,7230,3404,7583,0,43,16
6,ADT,52,0,0,165,165485,0,9545,5417,8078,0,54,22
6,ADT,17,0,0,165,165485,0,10978,6264,8078,0,58,23
6,ADT,0,0,0,165,165485,0,11564,6264,8078,0,61,23
6,ADT,15,0,0,165,165485,0,12150,6264,8078,0,64,23
6,ADT,68,0,0,165,165485,0,12736,6264,8078,0,67,23
6,ADT,82,0,0,165,165485,0,13476,6619,8078,0,71,24
6,ADT,32,0,0,165,165485,0,13976,6619,8078,0,74,24
6,ADT,72,0,0,165,165485,0,14730,6619,8078,0,77,24
6,ADT,97,0,0,165,165485,0,15200,6619,8078,0,80,24
6,ADT,2,0,0,165,165485,0,15786,6619,8078,0,83,24
6,ADT,21,0,0,165,165485,0,15997,6619,8078,0,86,24
6,ADT,62,0,0,165,165485,0,16583,6619,8078,0,89,24
6,ADT,30,0,0,165,165485,0,17035,6619,8078,0,92,24
6,ADT,57,0,0,165,165485,0,17621,6619,8078,0,95,24
6,ADT,18,0,0,165,165485,0,18207,6619,8078,0,98,24
6,ADT,66,0,0,165,165485,0,19420,7458,8078,0,102,25
6,ADT,60,0,0,165,165485,0,19936,7458,8078,0,105,25
6,ADT,31,0,0,165,165485,0,20547,7458,8078,0,108,25
6,ADT,61,0,0,165,165485,0,20932,7458,8078,0,111,25
6,ADT,67,0,0,165,165485,0,21514,7458,8078,0,114,25
6,ADT,24,0,0,165,165485,0,22100,7458,8078,0,117,25
6,ADT,87,0,0,165,165485,0,23055,7825,8078,0,121,26
6,ADT,84,0,0,165,165485,0,23429,7825,8078,0,124,26
6,ADT,5,0,0,165,165485,0,23946,7825,8078,0,127,26
6,ADT,36,0,0,165,165485,0,24378,7825,8078,0,130,26
6,ADT,10,0,0,166,167762,0,28358,10937,8113,0,141,32
6,ADT,74,0,0,166,167762,0,29789,11780,8113,0,145,33
6,ADT,50,0,0,166,167762,0,30030,11780,8113,0,148,33
6,ADT,26,0,0,166,167762,0,30247,11780,8113,0,151,33
6,ADT,14,0,0,166,167762,0,30811,11780,8113,0,154,33
6,ADT,85,0,0,166,167762,0,31270,11780,8113,0,157,33
6,ADT,22,0,0,166,167762,0,31712,11780,8113,0,160,33
6,ADT,54,0,0,166,167762,0,32194,11780,8113,0,163,33
6,ADT,59,0,0,166,167762,0,32712,11780,8113,0,166,33
6,ADT,1,0,0,166,167762,0,33308,11780,8113,0,169,33
6,ADT,29,0,0,166,167762,0,33896,11780,8113,0,172,33
6,ADT,51,0,0,166,167762,0,34319,11780,8113,0,175,33
6,ADT,70,0,0,166,167762,0,35083,11780,8113,0,178,33
6,ADT,34,0,0,166,167762,0,36026,12135,8113,0,182,34
6,ADT,88,0,0,166,167762,0,36614,12135,8113,0,185,34
6,ADT,81,0,0,166,167762,0,37204,12135,8113,0,188,34
6,ADT,92,0,0,166,167762,0,37792,12135,8113,0,191,34
6,ADT,90,0,0,166,167762,0,38550,12135,8113,0,194,34
6,ADT,4,0,0,166,167762,0,38985,12135,8113,0,197,34
6,ADT,53,0,0,166,167762,0,39722,12135,8113,0,200,34
6,ADT,13,0,0,166,167762,0,40147,12135,8113,0,203,34
6,ADT,27,0,0,166,167762,0,40332,12135,8113,0,206,34
6,ADT,78,0,0,166,167762,0,41007,12135,8113,0,209,34
6,ADT,99,0,0,166,167762,0,41192,12135,8113,0,212,34
6,ADT,49,13,13,177,172475,35041,76347,44896,8552,5863,275,90
6,ADT,83,10,10,177,172475,35041,77795,45803,8552,5863,279,91
