problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
7,TTT,39,0,0,36,18076,0,159,95,2288,0,7,4
7,TTT,40,0,0,41,20967,0,381,215,2605,0,12,6
7,TTT,9,0,0,53,27748,0,928,505,3393,0,19,10
7,TTT,16,0,0,53,27748,0,1291,505,3393,0,22,10
7,TTT,56,0,0,53,27748,0,1372,505,3393,0,25,10
7,TTT,45,0,0,58,30609,0,1669,665,3693,0,30,12
7,TTT,0,0,0,58,30609,0,1755,665,3693,0,33,12
7,TTT,28,0,0,58,30609,0,1859,665,3693,0,36,12
7,TTT,13,0,0,58,30609,0,2200,665,3693,0,39,12
7,TTT,10,0,0,58,30609,0,2522,665,3693,0,42,12
7,TTT,43,0,0,58,30609,0,2626,665,3693,0,45,12
7,TTT,92,0,0,58,30609,0,2712,665,3693,0,48,12
7,TTT,35,0,0,62,33028,0,3294,924,3948,0,54,15
7,TTT,60,0,0,62,33028,0,3444,924,3948,0,57,15
7,TTT,30,0,0,62,33028,0,3534,924,3948,0,60,15
7,TTT,74,0,0,63,33829,0,4145,1429,4029,0,64,16
7,TTT,21,0,0,63,33829,0,4442,1429,4029,0,67,16
7,TTT,37,0,0,63,33829,0,4533,1429,4029,0,70,16
7,TTT,22,0,0,63,33829,0,4624,1429,4029,0,73,16
7,TTT,63,0,0,63,33829,0,4715,1429,4029,0,76,16
7,TTT,90,0,0,63,33829,0,4830,1429,4029,0,79,16
7,TTT,58,0,0,63,33829,0,4975,1429,4029,0,82,16
7,TTT,94,0,0,63,33829,0,5383,1429,4029,0,85,16
7,TTT,27,0,0,71,38782,0,5684,1604,4553,0,90,18
7,TTT,95,0,0,71,38782,0,6071,1604,4553,0,93,18
7,TTT,52,0,0,71,38782,0,6400,1604,4553,0,96,18
7,TTT,5,0,0,71,38782,0,6499,1604,4553,0,99,18
7,TTT,26,0,0,71,38782,0,6613,1604,4553,0,102,18
7,TTT,51,0,0,71,38782,0,6712,1604,4553,0,105,18
7,TTT,64,0,0,71,38782,0,6853,1604,4553,0,108,18
7,TTT,1,0,0,71,38782,0,6952,1604,4553,0,111,18
7,TTT,23,0,0,71,38782,0,7348,1604,4553,0,114,18
7,TTT,4,0,0,71,38782,0,7465,1604,4553,0,117,18
7,TTT,42,0,0,71,38782,0,7852,1604,4553,0,120,18
7,TTT,50,0,0,71,38782,0,7969,1604,4553,0,123,18
7,TTT,82,0,0,73,39829,0,8482,1989,4665,0,128,20
7,TTT,93,0,0,73,39829,0,8583,1989,4665,0,131,20
7,TTT,18,0,0,73,39829,0,8980,1989,4665,0,134,20
7,TTT,67,0,0,73,39829,0,9081,1989,4665,0,137,20
7,TTT,29,0,0,73,39829,0,9567,1989,4665,0,140,20
7,TTT,70,0,0,73,39829,0,9710,1989,4665,0,143,20
7,TTT,57,0,0,73,39829,0,10181,1989,4665,0,146,20
7,TTT,79,0,0,73,39829,0,10533,1989,4665,0,149,20
7,TTT,98,0,0,73,39829,0,10652,1989,4665,0,152,20
7,TTT,61,0,0,73,39829,0,10771,1989,4665,0,155,20
7,TTT,69,0,0,73,39829,0,10872,1989,4665,0,158,20
7,TTT,41,0,0,73,39829,0,11000,1989,4665,0,161,20
7,TTT,99,0,0,73,39829,0,11146,1989,4665,0,164,20
7,TTT,86,0,0,73,39829,0,11292,1989,4665,0,167,20
7,TTT,55,0,0,73,39829,0,11746,1989,4665,0,170,20
7,TTT,6,0,0,73,39829,0,12229,1989,4665,0,173,20
7,TTT,48,0,0,73,39829,0,12330,1989,4665,0,176,20
7,TTT,68,0,0,73,39829,0,12431,1989,4665,0,179,20
