problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
8,TTT,17,0,0,72,57039,0,3853,3746,8048,0,16,13
8,TTT,77,0,0,72,57039,0,4619,4408,8048,0,21,15
8,TTT,31,0,0,75,59774,0,8486,8115,8418,0,34,25
8,TTT,43,0,0,90,78221,0,19992,19496,10845,0,59,47
8,TTT,28,0,0,112,103908,0,49356,48481,14106,0,106,91
8,TTT,74,0,0,127,133905,0,96870,94994,16857,0,168,150
8,TTT,21,0,0,127,133905,0,97021,94994,16857,0,171,150
8,TTT,88,0,0,176,205693,0,478985,475866,24053,0,547,523
8,TTT,52,0,0,176,205693,0,482912,479592,24053,0,553,526
8,TTT,59,2,2,227,282960,0,851839,848242,33207,0,830,800
8,TTT,26,0,0,229,285730,0,903925,899038,33531,0,866,833
8,TTT,25,0,0,238,297591,0,1039101,1033951,34907,0,956,920
8,TTT,76,0,0,238,297591,0,1047495,1042072,34907,0,964,925
8,TTT,42,0,0,238,297591,0,1051106,1045419,34907,0,969,927
