problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
3,KearnsVazirani,11,0,0,20,10586,0,174,117,1722,0,11,8
3,KearnsVazirani,68,0,0,20,10586,0,228,117,1722,0,14,8
3,KearnsVazirani,45,0,0,26,13092,0,392,185,2197,0,18,9
3,KearnsVazirani,84,0,0,26,13092,0,616,355,2197,0,23,11
3,KearnsVazirani,21,0,0,27,13992,0,1454,1133,2307,0,35,20
3,KearnsVazirani,7,0,0,27,13992,0,1866,1487,2307,0,42,24
3,KearnsVazirani,28,0,0,31,15634,0,2385,1894,2603,0,50,29
3,KearnsVazirani,91,0,0,31,15634,0,3337,2788,2603,0,62,38
3,KearnsVazirani,13,0,0,31,15634,0,3408,2788,2603,0,65,38
3,KearnsVazirani,64,0,0,31,15634,0,3470,2788,2603,0,68,38
3,KearnsVazirani,87,0,0,31,15634,0,3532,2788,2603,0,71,38
3,KearnsVazirani,54,0,0,31,15634,0,3695,2884,2603,0,75,39
3,KearnsVazirani,27,0,0,31,15634,0,3757,2884,2603,0,78,39
3,KearnsVazirani,79,0,0,37,24145,0,5631,4676,3497,0,97,55
3,KearnsVazirani,52,0,0,37,24145,0,5708,4676,3497,0,100,55
3,KearnsVazirani,61,0,0,37,24145,0,5773,4676,3497,0,103,55
3,KearnsVazirani,29,0,0,37,24145,0,5969,4795,3497,0,107,56
3,KearnsVazirani,66,0,0,37,24145,0,6198,4912,3497,0,111,57
3,KearnsVazirani,9,0,0,37,24145,0,6424,5035,3497,0,115,58
3,KearnsVazirani,78,0,0,37,24145,0,6495,5035,3497,0,118,58
3,KearnsVazirani,46,0,0,37,24145,0,6677,5149,3497,0,122,59
3,KearnsVazirani,57,0,0,37,24145,0,6742,5149,3497,0,125,59
3,KearnsVazirani,35,0,0,37,24145,0,6927,5266,3497,0,129,60
3,KearnsVazirani,43,0,0,37,24145,0,6989,5266,3497,0,132,60
3,KearnsVazirani,90,0,0,37,24145,0,7051,5266,3497,0,135,60
3,KearnsVazirani,89,0,0,37,24145,0,7183,5266,3497,0,138,60
3,KearnsVazirani,23,0,0,37,24145,0,7263,5266,3497,0,141,60
3,KearnsVazirani,60,0,0,37,24145,0,7468,5403,3497,0,145,61
