problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
4,MalerPnueli,7,0,0,183,134367009,0,1116,732,1278038,0,12,9
4,MalerPnueli,99,0,0,183,134367009,0,1324,732,1278038,0,15,9
4,MalerPnueli,37,0,0,183,134367009,0,1523,732,1278038,0,18,9
4,MalerPnueli,76,0,0,183,134367009,0,2093,732,1278038,0,21,9
4,MalerPnueli,34,0,0,183,134367009,0,2292,732,1278038,0,24,9
4,MalerPnueli,10,0,0,183,134367009,0,2874,732,1278038,0,27,9
4,MalerPnueli,94,0,0,183,134367009,0,3272,732,1278038,0,30,9
4,MalerPnueli,84,0,0,183,134367009,0,3656,732,1278038,0,33,9
4,MalerPnueli,95,0,0,183,134367009,0,3858,732,1278038,0,36,9
4,MalerPnueli,85,0,0,183,134367009,0,4060,732,1278038,0,39,9
4,MalerPnueli,50,0,0,183,134367009,0,4446,732,1278038,0,42,9
4,MalerPnueli,61,0,0,190,694374540,0,6271,1490,2767856,0,46,10
4,MalerPnueli,65,0,0,190,694374540,0,6874,1490,2767856,0,49,10
4,MalerPnueli,29,0,0,190,694374540,0,7281,1490,2767856,0,52,10
4,MalerPnueli,64,0,0,190,694374540,0,7681,1490,2767856,0,55,10
4,MalerPnueli,14,0,0,190,694374540,0,8676,1490,2767856,0,58,10
4,MalerPnueli,28,0,0,190,694374540,0,9670,1490,2767856,0,61,10
4,MalerPnueli,3,0,0,190,694374540,0,10270,1490,2767856,0,64,10
4,MalerPnueli,38,0,0,190,694374540,0,10677,1490,2767856,0,67,10
4,MalerPnueli,93,0,0,190,694374540,0,11084,1490,2767856,0,70,10
4,MalerPnueli,17,0,0,190,694374540,0,12088,1490,2767856,0,73,10
4,MalerPnueli,44,0,0,190,694374540,0,12944,1490,2767856,0,76,10
4,MalerPnueli,92,0,0,190,694374540,0,13351,1490,2767856,0,79,10
4,MalerPnueli,91,0,0,190,694374540,0,13563,1490,2767856,0,82,10
4,MalerPnueli,89,0,0,190,694374540,0,13961,1490,2767856,0,85,10
4,MalerPnueli,12,0,0,190,694374540,0,14564,1490,2767856,0,88,10
4,MalerPnueli,39,0,0,190,694374540,0,14773,1490,2767856,0,91,10
4,MalerPnueli,48,0,0,190,694374540,0,15173,1490,2767856,0,94,10
