problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
2,DHC,43,0,0,22,12910,0,47,0,2211,0,3,0
2,DHC,69,0,0,22,12910,0,105,0,2211,0,6,0
2,DHC,44,0,0,22,12910,0,161,0,2211,0,9,0
2,DHC,34,0,0,22,12910,0,205,0,2211,0,12,0
2,DHC,60,0,0,22,12910,0,261,0,2211,0,15,0
2,DHC,88,0,0,22,12910,0,322,0,2211,0,18,0
2,DHC,94,0,0,26,34940,0,872,163,5092,0,22,1
2,DHC,70,0,0,26,34940,0,1247,163,5092,0,25,1
2,DHC,40,0,0,26,34940,0,1307,163,5092,0,28,1
2,DHC,49,0,0,26,34940,0,1364,163,5092,0,31,1
2,DHC,32,0,0,26,34940,0,1430,163,5092,0,34,1
2,DHC,95,0,0,26,34940,0,1490,163,5092,0,37,1
2,DHC,90,0,0,26,34940,0,1550,163,5092,0,40,1
2,DHC,97,0,0,26,34940,0,1616,163,5092,0,43,1
2,DHC,12,0,0,26,34940,0,1667,163,5092,0,46,1
2,DHC,74,0,0,26,34940,0,1727,163,5092,0,49,1
2,DHC,35,0,0,26,34940,0,1791,163,5092,0,52,1
2,DHC,11,0,0,26,34940,0,1917,163,5092,0,55,1
2,DHC,6,0,0,26,34940,0,1981,163,5092,0,58,1
2,DHC,96,0,0,26,34940,0,2047,163,5092,0,61,1
2,DHC,47,0,0,26,34940,0,2110,163,5092,0,64,1
2,DHC,38,0,0,26,34940,0,2174,163,5092,0,67,1
2,DHC,17,0,0,26,34940,0,2247,163,5092,0,70,1
2,DHC,9,0,0,26,34940,0,2298,163,5092,0,73,1
2,DHC,87,0,0,26,34940,0,2362,163,5092,0,76,1
2,DHC,59,0,0,26,34940,0,2410,163,5092,0,79,1
2,DHC,8,0,0,26,34940,0,2476,163,5092,0,82,1
2,DHC,22,0,0,26,34940,0,2527,163,5092,0,85,1
2,DHC,84,0,0,26,34940,0,2587,163,5092,0,88,1
2,DHC,68,0,0,26,34940,0,2651,163,5092,0,91,1
2,DHC,93,0,0,26,34940,0,2705,163,5092,0,94,1
2,DHC,37,0,0,26,34940,0,2753,163,5092,0,97,1
2,DHC,23,0,0,26,34940,0,2801,163,5092,0,100,1
2,DHC,4,0,0,26,34940,0,2876,163,5092,0,103,1
2,DHC,25,0,0,26,34940,0,2940,163,5092,0,106,1
2,DHC,20,0,0,26,34940,0,3006,163,5092,0,109,1
2,DHC,31,0,0,26,34940,0,3057,163,5092,0,112,1
2,DHC,21,0,0,26,34940,0,3105,163,5092,0,115,1
2,DHC,1,0,0,26,34940,0,3169,163,5092,0,118,1
2,DHC,2,0,0,26,34940,0,3223,163,5092,0,121,1
2,DHC,26,0,0,26,34940,0,3286,163,5092,0,124,1
2,DHC,55,0,0,26,34940,0,3350,163,5092,0,127,1
2,DHC,13,0,0,26,34940,0,3401,163,5092,0,130,1
2,DHC,58,0,0,26,34940,0,3449,163,5092,0,133,1
2,DHC,29,0,0,26,34940,0,3509,163,5092,0,136,1
2,DHC,15,0,0,26,34940,0,3557,163,5092,0,139,1
