problem,learner,property,fixed,relative,size,learnsymbols,eqsymbols,emsymbols,isymbols,learnqueries,eqqueries,emqueries,iqueries
4,RivestSchapire,7,0,0,173,330938,0,1658,1294,19114,0,13,10
4,RivestSchapire,99,0,0,173,330938,0,1856,1294,19114,0,16,10
4,RivestSchapire,37,0,0,173,330938,0,2045,1294,19114,0,19,10
4,RivestSchapire,76,0,0,173,330938,0,2585,1294,19114,0,22,10
4,RivestSchapire,34,0,0,173,330938,0,2774,1294,19114,0,25,10
4,RivestSchapire,10,0,0,173,330938,0,3326,1294,19114,0,28,10
4,RivestSchapire,94,0,0,173,330938,0,3704,1294,19114,0,31,10
4,RivestSchapire,84,0,0,173,330938,0,4068,1294,19114,0,34,10
4,RivestSchapire,95,0,0,173,330938,0,4260,1294,19114,0,37,10
4,RivestSchapire,85,0,0,173,330938,0,4452,1294,19114,0,40,10
4,RivestSchapire,50,0,0,173,330938,0,4818,1294,19114,0,43,10
4,RivestSchapire,61,0,0,184,1651233,0,6573,2012,22177,0,47,11
4,RivestSchapire,65,0,0,184,1651233,0,7158,2012,22177,0,50,11
4,RivestSchapire,29,0,0,184,1651233,0,7553,2012,22177,0,53,11
4,RivestSchapire,64,0,0,184,1651233,0,7941,2012,22177,0,56,11
4,RivestSchapire,14,0,0,184,1651233,0,8906,2012,22177,0,59,11
4,RivestSchapire,28,0,0,184,1651233,0,9870,2012,22177,0,62,11
4,RivestSchapire,3,0,0,184,1651233,0,10452,2012,22177,0,65,11
4,RivestSchapire,38,0,0,184,1651233,0,10847,2012,22177,0,68,11
4,RivestSchapire,93,0,0,184,1651233,0,11242,2012,22177,0,71,11
4,RivestSchapire,17,0,0,184,1651233,0,12216,2012,22177,0,74,11
4,RivestSchapire,44,0,0,184,1651233,0,13048,2012,22177,0,77,11
4,RivestSchapire,92,0,0,184,1651233,0,13443,2012,22177,0,80,11
4,RivestSchapire,91,0,0,184,1651233,0,13649,2012,22177,0,83,11
4,RivestSchapire,89,0,0,184,1651233,0,14035,2012,22177,0,86,11
4,RivestSchapire,12,0,0,184,1651233,0,14620,2012,22177,0,89,11
4,RivestSchapire,39,0,0,184,1651233,0,14823,2012,22177,0,92,11
4,RivestSchapire,48,0,0,184,1651233,0,15211,2012,22177,0,95,11
4,RivestSchapire,42,0,0,184,1651233,0,15411,2012,22177,0,98,11
4,RivestSchapire,43,0,0,184,1651233,0,15797,2012,22177,0,101,11
4,RivestSchapire,49,0,0,184,1651233,0,16015,2012,22177,0,104,11
4,RivestSchapire,68,0,0,184,1651233,0,16401,2012,22177,0,107,11
4,RivestSchapire,45,0,0,184,1651233,0,16796,2012,22177,0,110,11
4,RivestSchapire,57,0,0,184,1651233,0,17755,2012,22177,0,113,11
4,RivestSchapire,87,0,0,184,1651233,0,18141,2012,22177,0,116,11
4,RivestSchapire,5,0,0,184,1651233,0,18527,2012,22177,0,119,11
4,RivestSchapire,66,0,0,184,1651233,0,18927,2012,22177,0,122,11
4,RivestSchapire,56,0,0,184,1651233,0,19313,2012,22177,0,125,11
4,RivestSchapire,32,0,0,184,1651233,0,19883,2012,22177,0,128,11
4,RivestSchapire,71,0,0,184,1651233,0,20275,2012,22177,0,131,11
4,RivestSchapire,4,0,0,184,1651233,0,20884,2012,22177,0,134,11
4,RivestSchapire,36,0,0,184,1651233,0,21272,2012,22177,0,137,11
4,RivestSchapire,41,0,0,184,1651233,0,21475,2012,22177,0,140,11
4,RivestSchapire,86,0,0,184,1651233,0,22467,2012,22177,0,143,11
4,RivestSchapire,47,0,0,184,1651233,0,22673,2012,22177,0,146,11
4,RivestSchapire,19,0,0,184,1651233,0,23638,2012,22177,0,149,11
4,RivestSchapire,21,0,0,184,1651233,0,24024,2012,22177,0,152,11
4,RivestSchapire,24,0,0,184,1651233,0,24410,2012,22177,0,155,11
4,RivestSchapire,33,0,0,184,1651233,0,24613,2012,22177,0,158,11
4,RivestSchapire,96,0,0,184,1651233,0,25008,2012,22177,0,161,11
4,RivestSchapire,52,0,0,184,1651233,0,25988,2012,22177,0,164,11
4,RivestSchapire,58,0,0,184,1651233,0,26194,2012,22177,0,167,11
4,RivestSchapire,98,0,0,184,1651233,0,26592,2012,22177,0,170,11
4,RivestSchapire,16,0,0,184,1651233,0,26978,2012,22177,0,173,11
4,RivestSchapire,97,0,0,184,1651233,0,27366,2012,22177,0,176,11
4,RivestSchapire,72,0,0,184,1651233,0,27575,2012,22177,0,179,11
4,RivestSchapire,27,0,0,184,1651233,0,27961,2012,22177,0,182,11
4,RivestSchapire,35,0,0,184,1651233,0,28161,2012,22177,0,185,11
4,RivestSchapire,83,0,0,184,1651233,0,28553,2012,22177,0,188,11
4,RivestSchapire,78,0,0,184,1651233,0,28941,2012,22177,0,191,11
4,RivestSchapire,80,0,0,184,1651233,0,29327,2012,22177,0,194,11
4,RivestSchapire,77,0,0,184,1651233,0,29713,2012,22177,0,197,11
4,RivestSchapire,9,0,0,184,1651233,0,30107,2012,22177,0,200,11
4,RivestSchapire,2,0,0,184,1651233,0,30495,2012,22177,0,203,11
4,RivestSchapire,25,0,0,184,1651233,0,30890,2012,22177,0,206,11
4,RivestSchapire,22,0,0,184,1651233,0,31867,2012,22177,0,209,11
4,RivestSchapire,1,0,0,184,1651233,0,32832,2012,22177,0,212,11
4,RivestSchapire,60,0,0,184,1651233,0,33218,2012,22177,0,215,11
4,RivestSchapire,81,0,0,184,1651233,0,33604,2012,22177,0,218,11
